concept,Length,Temperature,Physical quantity,Metre,Distance,Physics,Hertz,Joule,Kilogram,Speed,Work (physics),Light,Mass,Motion,Velocity,Displacement (vector),Position (vector),Direction (geometry),Frame of reference,Inertial frame of reference,Non-inertial reference frame,Scalar (mathematics),Euclidean vector,Acceleration,Newton's laws of motion,Equations of motion,Force,Planet,Gravity,Free fall,Friction,Gravitational field,Gravitational acceleration,Gravity of Earth,Electric potential energy,Potential energy,Energy,Tension (physics),Electrical resistance and conductance,Energy level,Kinetic energy,Mechanical energy,Le Sage's theory of gravitation,Wave,Transmission medium,Sound,Amplitude,Reflection (physics),Crest (physics),Wavelength,Frequency,Transverse wave,Motion graphs and derivatives,Standing wave,Interference (wave propagation),Ray (optics),Hardness,Geometrical optics,Optical microscope,Telescope,Specular reflection,Angle of incidence,Mirror image,Refractive index,Snell's law,Refraction,Virtual image,Real image,Magnification,Plane mirror,Curved mirror,Total internal reflection,Laser,Field (physics),Magnet,Electric field,Magnetic field,Electron,Plasticity (physics),Electric charge,Strength of materials,Electrical polarity,Compass,Magnetism,Coulomb,Insulator (electricity),Electrostatics,Electrical conductor,Electroscope,Series and parallel circuits,Power (physics),Voltage,Electric potential,Ohm's law,Electromotive force,Electric current,Ohm,Collision,Ammeter,Ohmmeter,Voltmeter,Scalar multiplication,Phase velocity,Contact force,Resultant force,Free body diagram,Normal force,Gravitational constant,Compression (physics),Tangential and normal components,Torque,Lever,Crystallinity,Stiffness,Refracting telescope,Rarefaction,Diffraction,Pitch (music),Intensity (physics),Sound intensity,Musical tone,Resonance (particle physics),Coulomb's law,Newton's law of universal gravitation,Field line,Capacitance,Capacitor,Dielectric,Color,Projectile motion,Elastic collision,Inelastic collision,Elasticity (physics),Relative velocity,Hooke's law,Fracture,Creep (deformation),Fatigue (material),Deformation (engineering),Doppler effect,Electromagnetic radiation,Dispersion (optics),Subtractive color,Pigment,Huygens–Fresnel principle,Sonic boom,Shock wave,Electromagnetic spectrum,Scattering,Photoelectric effect,Emission spectrum,Absorption spectroscopy
Compass,0.2565825035580301,0.03573479045407135,0.3879106841727477,0.14223391753000747,0.3879106841727477,1.0,0.31202280727573617,0.12039436246532688,0.4735339033524559,0.31202280727573617,0.12039436246532688,0.07345729662768685,0.4735339033524559,0.12039436246532688,0.31202280727573617,0.3879106841727477,0.2565825035580301,0.9389863353089742,0.07345729662768685,0.0,0.0,0.2551674514435438,0.3879106841727477,0.0,0.0,0.0,0.4735339033524559,0.0,0.0,0.0,0.03573479045407135,0.4735339033524559,0.0,0.0,0.0,0.0,0.03573479045407135,0.0,0.0,0.0,0.0,0.0,0.0,0.03573479045407135,0.0,0.03573479045407135,0.03573479045407135,0.03573479045407135,0.03573479045407135,0.03573479045407135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03573479045407135,0.03573479045407135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03573479045407135,0.0,0.0,0.0,0.0,0.4741130584333582,0.9586930270651084,0.0,0.0,0.03573479045407135,0.0,0.09902102579427788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Magnetism,0.2565825035580301,0.056850802995113525,0.3879106841727477,0.14223391753000747,0.3879106841727477,1.0,0.31202280727573617,0.12039436246532688,0.4735339033524559,0.31202280727573617,0.12039436246532688,0.07345729662768685,0.4735339033524559,0.12039436246532688,0.31202280727573617,0.3879106841727477,0.2565825035580301,0.9389863353089742,0.07345729662768685,0.0,0.0,0.2551674514435438,0.3879106841727477,0.0,0.0,0.0,0.4735339033524559,0.018371647271345385,0.018371647271345385,0.0,0.056850802995113525,0.4735339033524559,0.0,0.0,0.0,0.018371647271345385,0.056850802995113525,0.0,0.018371647271345385,0.0,0.0,0.0,0.0,0.056850802995113525,0.0,0.056850802995113525,0.056850802995113525,0.056850802995113525,0.056850802995113525,0.056850802995113525,0.0,0.0,0.0,0.0,0.0,0.0,0.018371647271345385,0.056850802995113525,0.056850802995113525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056850802995113525,0.0,0.0,0.0,0.0,0.6034166198242741,1.1538420029301404,0.029741807870368082,0.0,0.056850802995113525,0.02339222545196027,0.09902102579427788,0.018371647271345385,0.01982458703120286,0.19824587031202864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Coulomb,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Insulator (electricity),0.4229190026677681,0.15389851858954814,0.5125971923837728,0.19841379053053013,0.3743738440405625,1.0,0.2551674514435438,0.5125971923837728,0.1757125515898146,0.2551674514435438,0.5125971923837728,0.34436738322346744,0.1757125515898146,0.19841379053053013,0.2551674514435438,0.3743738440405625,0.14323555898443122,0.3743738440405625,0.07345729662768685,0.0,0.0,0.2551674514435438,0.3743738440405625,0.0,0.0,0.0,0.3743738440405625,0.0,0.0,0.0,0.2884342799500058,0.1256314437465699,0.0,0.0,0.0,0.0,0.6122914712667519,0.0,0.0,0.6122914712667519,0.0,0.0,0.0,0.19841379053053013,0.0,0.11579151598720333,0.10796498635215564,0.19841379053053013,0.10796498635215564,0.10796498635215564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19841379053053013,0.731669834547111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19841379053053013,0.0,0.0,0.0,0.0,0.1104164617187415,0.14323555898443122,0.1104164617187415,0.0,0.731669834547111,0.028947878996800836,0.02599301927099795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Electrostatics,0.2704518280746804,0.08065375602484329,0.3879106841727477,0.14223391753000747,0.3879106841727477,1.0,0.2551674514435438,0.12039436246532688,0.20179955620455356,0.2551674514435438,0.12039436246532688,0.08065375602484329,0.20179955620455356,0.12039436246532688,0.2551674514435438,0.3879106841727477,0.2704518280746804,0.4001362224328015,0.07345729662768685,0.0,0.0,0.2551674514435438,0.3879106841727477,0.0,0.0,0.0,0.495792388053718,0.022664088222594303,0.022664088222594303,0.0,0.08065375602484329,0.20179955620455356,0.0,0.0,0.015955339291645682,0.022664088222594303,0.08065375602484329,0.0,0.022664088222594303,0.0,0.0,0.0,0.0,0.08065375602484329,0.0,0.08065375602484329,0.08065375602484329,0.08065375602484329,0.08065375602484329,0.08065375602484329,0.0,0.0,0.0,0.0,0.0,0.0,0.022664088222594303,0.08065375602484329,0.08065375602484329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08065375602484329,0.0,0.0,0.0,0.0,0.20179955620455356,0.08065375602484329,0.20179955620455356,0.0,0.08065375602484329,0.022664088222594303,1.0332427598066474,0.022664088222594303,0.006114124972240134,0.0,0.0,0.08629823472311111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Electrical conductor,0.28862715366749936,0.31568926890163723,0.3879106841727477,0.19841379053053013,0.3879106841727477,1.0,0.2551674514435438,0.2730137220304877,0.18914855102959535,0.2551674514435438,0.2730137220304877,0.28862715366749936,0.18914855102959535,0.19841379053053013,0.2551674514435438,0.3879106841727477,0.2704518280746804,0.4001362224328015,0.07345729662768685,0.0,0.0,0.2551674514435438,0.3879106841727477,0.0,0.0,0.0,0.495792388053718,0.18914855102959535,0.18914855102959535,0.0,0.18914855102959535,0.1256314437465699,0.0,0.0,0.0,0.18914855102959535,0.18914855102959535,0.0,0.18914855102959535,0.0,0.0,0.0,0.0,0.19841379053053013,0.0,0.11579151598720333,0.10796498635215564,0.19841379053053013,0.10796498635215564,0.10796498635215564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19841379053053013,0.28862715366749936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19841379053053013,0.0,0.0,0.0,0.0,0.05766239899865167,0.14323555898443122,0.0,0.0,0.28862715366749936,0.029690132304411105,1.146358798618371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Electroscope,0.2704518280746804,0.1042619694070394,0.3879106841727477,0.14223391753000747,0.3879106841727477,1.0,0.2551674514435438,0.12039436246532688,0.1757125515898146,0.2551674514435438,0.12039436246532688,0.1042619694070394,0.1757125515898146,0.12039436246532688,0.2551674514435438,0.3879106841727477,0.2704518280746804,0.4001362224328015,0.07345729662768685,0.0,0.0,0.2551674514435438,0.3879106841727477,0.0,0.0,0.0,0.495792388053718,0.1042619694070394,0.1042619694070394,0.0,0.1042619694070394,0.1042619694070394,0.0,0.0,0.0,0.1042619694070394,0.1042619694070394,0.0,0.1042619694070394,0.0,0.0,0.0,0.0,0.1042619694070394,0.0,0.1042619694070394,0.1042619694070394,0.1042619694070394,0.1042619694070394,0.1042619694070394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1042619694070394,0.1042619694070394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1042619694070394,0.0,0.0,0.0,0.0,0.05766239899865167,0.1042619694070394,0.0,0.0,0.1042619694070394,0.029690132304411105,1.6098902258166472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1042619694070394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Series and parallel circuits,0.2704518280746804,0.0,0.3087773759658755,0.14223391753000747,0.3087773759658755,1.0,0.2551674514435438,0.1456073184162601,0.1757125515898146,0.2551674514435438,0.1456073184162601,0.2525360810305428,0.1757125515898146,0.12039436246532688,0.2551674514435438,0.3087773759658755,0.2704518280746804,0.3087773759658755,0.07345729662768685,0.0,0.0,0.2551674514435438,0.3087773759658755,0.0,0.0,0.0,0.3087773759658755,0.0,0.0,0.0,0.0,0.05766239899865167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05766239899865167,0.0,0.0,0.0,0.0,0.3087773759658755,0.2772588722239781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Power (physics),0.1777923969125093,0.0,0.5196551656751979,0.14223391753000747,0.3076377817497218,1.0,0.2551674514435438,0.7280365920813004,0.1777923969125093,0.2551674514435438,0.7280365920813004,0.07345729662768685,0.1777923969125093,0.12039436246532688,0.2551674514435438,0.3076377817497218,0.1777923969125093,0.3076377817497218,0.07345729662768685,0.0,0.0,0.2551674514435438,0.3076377817497218,0.0,0.0,0.0,0.3076377817497218,0.0,0.0,0.0,0.2884342799500058,0.1777923969125093,0.0,0.0,0.0,0.0,0.3076377817497218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1777923969125093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Voltage,0.33355725462543906,0.13382479877352013,0.4031034694073343,0.14223391753000747,0.3879106841727477,1.0,0.2551674514435438,0.4031034694073343,0.5653311887020114,0.2551674514435438,0.4031034694073343,0.21959659220047198,0.38656761349759217,0.12039436246532688,0.2551674514435438,0.3879106841727477,0.33355725462543906,0.4001362224328015,0.07345729662768685,0.0,0.0,0.2551674514435438,0.3879106841727477,0.0,0.0,0.0,0.47724887841832303,0.2538973871058276,0.2538973871058276,0.0,0.2884342799500058,0.1256314437465699,0.0,0.0,0.05597446899036354,0.6024020863218154,0.4031034694073343,0.0,0.4031034694073343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05766239899865167,0.0,0.0,0.0,0.0,0.0,0.47724887841832303,0.0,0.0,0.0,0.0,0.050458530685097765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Electric potential,0.2704518280746804,0.02212171852850889,0.3879106841727477,0.14223391753000747,0.3879106841727477,1.0,0.31202280727573617,0.2422847951580049,0.33650731190473604,0.31202280727573617,0.19511100619498148,0.07345729662768685,0.33650731190473604,0.12039436246532688,0.31202280727573617,0.3879106841727477,0.2704518280746804,0.4001362224328015,0.07345729662768685,0.0,0.0,0.2551674514435438,0.3879106841727477,0.0,0.0,0.0,0.495792388053718,0.2422847951580049,0.2422847951580049,0.0,0.05273790544280945,0.33650731190473604,0.0,0.0,0.19511100619498148,0.2422847951580049,0.05273790544280945,0.0,0.0,0.0,0.0,0.0,0.0,0.02212171852850889,0.0,0.02212171852850889,0.0,0.02212171852850889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33650731190473604,0.027936013277105383,0.33650731190473604,0.0,0.0,0.0,0.8317766166719344,0.0,0.0,0.0,0.0,0.08794201062259895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ohm's law,0.33355725462543906,0.4335169537733751,0.5125971923837728,0.19841379053053013,0.3879106841727477,1.0,0.2551674514435438,0.5125971923837728,0.5653311887020114,0.2551674514435438,0.5125971923837728,0.28862715366749936,0.38656761349759217,0.19841379053053013,0.2551674514435438,0.3879106841727477,0.33355725462543906,0.4001362224328015,0.07345729662768685,0.0,0.0,0.2551674514435438,0.3879106841727477,0.0,0.0,0.0,0.495792388053718,0.2538973871058276,0.2538973871058276,0.0,0.2884342799500058,0.1256314437465699,0.0,0.0,0.05597446899036354,0.6024020863218154,0.6580238324550711,0.0,0.6580238324550711,0.0,0.0,0.0,0.0,0.19841379053053013,0.0,0.11579151598720333,0.10796498635215564,0.19841379053053013,0.10796498635215564,0.10796498635215564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19841379053053013,0.28862715366749936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19841379053053013,0.0,0.0,0.0,0.0,0.05766239899865167,0.14323555898443122,0.0,0.0,0.28862715366749936,0.029690132304411105,0.5917968122681251,0.0,0.0,0.0,0.0,0.050458530685097765,0.0,0.0,0.5917968122681251,0.0,0.0,0.0,0.7962411108479034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Electromotive force,0.33355725462543906,0.13382479877352013,0.4031034694073343,0.14223391753000747,0.3879106841727477,1.0,0.2551674514435438,0.4031034694073343,0.5653311887020114,0.2551674514435438,0.4031034694073343,0.21959659220047198,0.38656761349759217,0.12039436246532688,0.2551674514435438,0.3879106841727477,0.33355725462543906,0.4001362224328015,0.07345729662768685,0.0,0.0,0.2551674514435438,0.3879106841727477,0.0,0.0,0.0,0.47724887841832303,0.2538973871058276,0.2538973871058276,0.0,0.2884342799500058,0.1256314437465699,0.0,0.0,0.05597446899036354,0.9422186478366856,0.4031034694073343,0.0,0.4031034694073343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05766239899865167,0.0,0.0,0.0,0.0,0.0,0.47724887841832303,0.0,0.0,0.0,0.0,0.050458530685097765,0.0,0.0,0.0,0.0,0.0,0.0,1.2562915304489142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Electric current,0.2704518280746804,0.11579151598720333,0.3879106841727477,0.16080655704332109,0.3879106841727477,1.0,0.2551674514435438,0.16080655704332109,0.1757125515898146,0.2551674514435438,0.16080655704332109,0.16080655704332109,0.1757125515898146,0.16080655704332109,0.2551674514435438,0.3879106841727477,0.2704518280746804,0.4001362224328015,0.07345729662768685,0.0,0.0,0.2551674514435438,0.3879106841727477,0.0,0.0,0.0,0.495792388053718,0.06730133198833467,0.06730133198833467,0.0,0.11579151598720333,0.11579151598720333,0.0,0.0,0.05597446899036354,0.06730133198833467,0.11579151598720333,0.0,0.06730133198833467,0.0,0.0,0.0,0.0,0.16080655704332109,0.0,0.11579151598720333,0.10796498635215564,0.16080655704332109,0.10796498635215564,0.10796498635215564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16080655704332109,0.16080655704332109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16080655704332109,0.0,0.0,0.0,0.0,0.05766239899865167,0.14323555898443122,0.0,0.0,0.16080655704332109,0.10311269857824597,1.2872733353256127,0.0,0.0,0.0,0.0,0.07328500885216578,0.0,0.0,0.0,0.0,0.10311269857824597,0.0,0.06730133198833467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ohm,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Collision,0.15378872824282475,0.10153237859194622,0.5125971923837728,0.14223391753000747,0.3743738440405625,1.0,0.2551674514435438,0.5125971923837728,0.1757125515898146,0.2551674514435438,0.5125971923837728,0.10153237859194622,0.1757125515898146,0.12039436246532688,0.2551674514435438,0.3743738440405625,0.10153237859194622,0.3743738440405625,0.07345729662768685,0.0,0.0,0.2551674514435438,0.3743738440405625,0.0,0.0,0.0,0.3743738440405625,0.06730133198833467,0.06730133198833467,0.0,0.2884342799500058,0.1256314437465699,0.0,0.0,0.05597446899036354,0.06730133198833467,1.2411593263695673,0.0,0.06730133198833467,0.06767703848583045,0.0,0.0,0.0,0.10153237859194622,0.0,0.10153237859194622,0.10153237859194622,0.10153237859194622,0.10153237859194622,0.10153237859194622,0.06767703848583045,0.0,0.0,0.0,0.0,0.052813821223004036,0.0,0.10153237859194622,0.10153237859194622,0.0,0.052813821223004036,0.0484719743589128,0.0,0.0,0.0,0.0,0.052813821223004036,0.052813821223004036,0.10153237859194622,0.0,0.052813821223004036,0.0,0.06767703848583045,0.0735692676879349,0.10153237859194622,0.0,0.0,0.10153237859194622,0.10153237859194622,0.10153237859194622,0.0,0.0,0.0,0.0,0.07328500885216578,0.0,0.0,0.0,0.0,0.10153237859194622,0.0,0.06730133198833467,0.0,0.0,0.0,0.10153237859194622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
