,Unnamed: 0,topic_a,topic_b,relation,tfidf_score,wiki_tfidf_score
1658,1658,Euclidean vector,Distance,0,0.004749773513134157,0.004749773513134157
1659,1659,Distance,Inertial frame of reference,0,0.04039977304689086,0.0
1660,1660,Acceleration,Gravitational field,0,0.08163886283556691,0.08163886283556691
1661,1661,Elasticity (physics),Deformation (engineering),1,0.15868586694114226,0.0
1662,1662,Wave,Refractive index,0,0.06749499597823637,0.06749499597823637
1663,1663,Physics,Gravitational field,0,0.0,0.0
1664,1664,Real image,Virtual image,0,0.0,0.0
1665,1665,Virtual image,Length,0,0.0,0.0
1666,1666,Electric potential energy,Capacitance,0,0.04287542088188805,0.04287542088188805
1667,1667,Acceleration,Equations of motion,0,0.007978187463776761,0.007978187463776761
1668,1668,Refraction,Temperature,0,0.09398200059283736,0.09398200059283736
1669,1669,Force,Magnetic field,0,0.07763075167608605,0.07763075167608605
1670,1670,Intensity (physics),Distance,0,0.09536083745600116,0.09536083745600116
1671,1671,Amplitude,Wave,0,0.11522892659121332,0.11522892659121332
1672,1672,Position (vector),Equations of motion,0,0.007978187463776761,0.0
1673,1673,Physics,Hooke's law,0,0.0,0.0
1674,1674,Laser,Wavelength,0,0.05732846248290821,0.05732846248290821
1675,1675,Physics,Deformation (engineering),0,0.0,0.0
1676,1676,Acceleration,Hooke's law,0,0.09127779903291916,0.0
1677,1677,Wavelength,Refractive index,0,0.11642531754888755,0.11642531754888755
1678,1678,Field (physics),Distance,0,0.08534035051800448,0.08534035051800448
1679,1679,Light,Snell's law,0,0.11642531754888755,0.11642531754888755
1680,1680,Electromagnetic radiation,Emission spectrum,0,0.033667927621023136,0.033667927621023136
1681,1681,Friction,Length,0,0.0,0.0
1682,1682,Elastic collision,Inertial frame of reference,0,0.117422104587508,0.0
1683,1683,Joule,Force,0,0.0,0.0
1684,1684,Velocity,Free fall,0,0.036017602191638416,0.0
1685,1685,Snell's law,Dispersion (optics),0,0.0,0.0
1686,1686,Joule,Ohm,0,0.0,0.0
1687,1687,Distance,Newton's law of universal gravitation,0,0.027588475382975583,0.0
1688,1688,Telescope,Wavelength,0,0.164697444150354,0.164697444150354
1689,1689,Inelastic collision,Force,1,0.038317715372700026,0.038317715372700026
1690,1690,Kinetic energy,Collision,0,0.04596188526032614,0.04596188526032614
1691,1691,Physics,Gravity,0,0.0,0.0
1692,1692,Electric current,Equations of motion,0,0.007978187463776761,0.0
1693,1693,Free fall,Gravity,1,0.07823811345678787,0.07823811345678787
1694,1694,Temperature,Electromagnetic spectrum,0,0.0,0.0
1695,1695,Amplitude,Equations of motion,0,0.007978187463776761,0.0
1696,1696,Electromagnetic spectrum,Magnet,1,0.2189630705226948,0.2189630705226948
1697,1697,Refraction,Total internal reflection,0,0.04165968642641922,0.04165968642641922
1698,1698,Distance,Velocity,0,0.11006876267220082,0.11006876267220082
1699,1699,Displacement (vector),Length,0,0.09398200059283736,0.09398200059283736
1700,1700,Photoelectric effect,Wave,0,0.08197179737179808,0.08197179737179808
1701,1701,Distance,Gravitational field,0,0.04039977304689086,0.0
1702,1702,Angle of incidence,Refraction,0,0.0,0.0
1703,1703,Electric current,Electromotive force,0,0.08534035051800448,0.08534035051800448
1704,1704,Reflection (physics),Specular reflection,0,0.26767627083331275,0.26767627083331275
1705,1705,Acceleration,Speed,1,0.15580446907277598,0.15580446907277598
1706,1706,Mass,Kinetic energy,0,0.1066754381475056,0.1066754381475056
1707,1707,Kinetic energy,Mass,1,0.04955995044840925,0.04955995044840925
1708,1708,Electric potential energy,Motion,1,0.08113415695920606,0.0
1709,1709,Ohm's law,Electrical resistance and conductance,0,0.3860634904385917,0.0
1710,1710,Doppler effect,Distance,1,0.02281639669192666,0.02281639669192666
1711,1711,Light,Electromagnetic radiation,0,0.0539122517117712,0.0539122517117712
1712,1712,Electric potential energy,Electric field,1,0.17344168663498308,0.17344168663498308
1713,1713,Torque,Physics,1,1.0,1.0
1714,1714,Hertz,Electromagnetic spectrum,0,0.0,0.0
1715,1715,Motion,Equations of motion,0,0.007978187463776761,0.007978187463776761
1716,1716,Mass,Gravitational field,0,0.08163886283556691,0.08163886283556691
1717,1717,Electric field,Euclidean vector,0,0.01982432825005163,0.0
1718,1718,Work (physics),Distance,1,0.015496136086600191,0.015496136086600191
1719,1719,Magnetic field,Euclidean vector,0,0.08973674553326423,0.0
1720,1720,Wave,Distance,0,0.08534035051800448,0.08534035051800448
1721,1721,Energy,Shock wave,0,0.004943759520874807,0.0
1722,1722,Newton's laws of motion,Physics,1,1.0,1.0
1723,1723,Real image,Ray (optics),0,0.0,0.0
1724,1724,Newton's law of universal gravitation,Telescope,0,0.054899148050117995,0.054899148050117995
1725,1725,Lever,Force,1,0.20179275106601266,0.20179275106601266
1726,1726,Distance,Relative velocity,0,0.0,0.0
1727,1727,Gravitational field,Kilogram,0,0.266688595368764,0.266688595368764
1728,1728,Displacement (vector),Electric potential,0,0.04488863671876762,0.0
1729,1729,Physics,Electromotive force,0,0.0,0.0
1730,1730,Standing wave,Energy level,0,0.029840741455089838,0.0
1731,1731,Refractive index,Angle of incidence,1,0.09055121544992778,0.09055121544992778
1732,1732,Joule,Metre,0,0.0,0.0
1733,1733,Magnet,Energy,0,0.11529827246263474,0.11529827246263474
1734,1734,Fracture,Creep (deformation),0,0.5743557094304819,0.0
1735,1735,Le Sage's theory of gravitation,Gravity,1,0.04019572801449652,0.04019572801449652
1736,1736,Insulator (electricity),Velocity,0,0.14604335349737355,0.14604335349737355
1737,1737,Inertial frame of reference,Length,0,0.09398200059283736,0.09398200059283736
1738,1738,Intensity (physics),Metre,0,0.09398200059283736,0.09398200059283736
1739,1739,Physics,Work (physics),0,0.0,0.0
1740,1740,Projectile motion,Displacement (vector),1,0.1600131572212584,0.0
1741,1741,Inelastic collision,Le Sage's theory of gravitation,0,0.08889619845625465,0.0
1742,1742,Energy,Force,0,0.1377366525559217,0.1377366525559217
1743,1743,Position (vector),Electrostatics,0,0.03807464197197983,0.0
1744,1744,Field line,Field (physics),0,0.39747332909028255,0.39747332909028255
1745,1745,Intensity (physics),Kinetic energy,0,0.14604335349737355,0.14604335349737355
1746,1746,Lever,Torque,0,0.5119915085449782,0.5119915085449782
1747,1747,Euclidean vector,Length,0,0.06481517282264647,0.06481517282264647
1748,1748,Dispersion (optics),Distance,0,0.1770986981325736,0.1770986981325736
1749,1749,Electrical conductor,Dielectric,0,0.053770797701070766,0.053770797701070766
1750,1750,Gravity,Projectile motion,0,0.0953929276492407,0.0
1751,1751,Mass,Inertial frame of reference,0,0.08113415695920606,0.08113415695920606
1752,1752,Interference (wave propagation),Amplitude,1,0.06749499597823637,0.06749499597823637
1753,1753,Mechanical energy,Work (physics),1,0.02437810914238293,0.0
1754,1754,Series and parallel circuits,Electrical resistance and conductance,1,0.155201936746008,0.0
1755,1755,Compass,Direction (geometry),0,0.1098542496555844,0.0
1756,1756,Fatigue (material),Force,1,0.2481942927549888,0.2481942927549888
1757,1757,Free fall,Mass,1,0.13805986196342576,0.13805986196342576
1758,1758,Mechanical energy,Potential energy,1,0.11540790322992164,0.11540790322992164
1759,1759,Euclidean vector,Acceleration,0,0.015956374927553522,0.015956374927553522
1760,1760,Magnet,Electric current,0,0.048488835521593464,0.048488835521593464
1761,1761,Tension (physics),Velocity,0,0.0660977165410794,0.0660977165410794
1762,1762,Distance,Mechanical energy,0,0.04039977304689086,0.0
1763,1763,Magnet,Emission spectrum,0,0.008240979427143023,0.0
1764,1764,Tension (physics),Length,0,0.029166827770190907,0.029166827770190907
1765,1765,Gravitational constant,Distance,1,0.0,0.0
1766,1766,Magnetism,Velocity,0,0.0953929276492407,0.0953929276492407
1767,1767,Elasticity (physics),Field (physics),0,0.15868586694114226,0.0
1768,1768,Force,Deformation (engineering),0,0.0660977165410794,0.0
1769,1769,Work (physics),Mass,0,0.09127779903291916,0.09127779903291916
1770,1770,Magnetic field,Distance,0,0.08534035051800448,0.08534035051800448
1771,1771,Electric potential energy,Position (vector),1,0.07006818256726233,0.0
1772,1772,Ray (optics),Geometrical optics,0,0.06686420162329956,0.06686420162329956
1773,1773,Electromagnetic spectrum,Physics,1,1.0,1.0
1774,1774,Physics,Kinetic energy,0,0.0,0.0
1775,1775,Wave,Diffraction,0,0.0679147685701844,0.0679147685701844
1776,1776,Magnetism,Metre,0,0.07225781327248927,0.07225781327248927
1777,1777,Motion,Snell's law,0,0.006569351730931345,0.0
1778,1778,Gravitational acceleration,Free fall,0,0.2453699149305367,0.2453699149305367
1779,1779,Velocity,Distance,1,0.030992272173200382,0.030992272173200382
1780,1780,Wavelength,Electromagnetic spectrum,0,0.05304416529970495,0.05304416529970495
1781,1781,Wavelength,Light,0,0.02775121769566405,0.02775121769566405
1782,1782,Frequency,Standing wave,0,0.32211722720869584,0.32211722720869584
1783,1783,Geometrical optics,Ray (optics),1,0.4376782184604813,0.4376782184604813
1784,1784,Creep (deformation),Physics,1,1.0,0.0
1785,1785,Physics,Energy level,0,0.0,0.0
1786,1786,Dielectric,Magnet,0,0.2189630705226948,0.2189630705226948
1787,1787,Gravity,Le Sage's theory of gravitation,0,0.17068070103600896,0.17068070103600896
1788,1788,Motion,Planet,0,0.04955995044840925,0.04955995044840925
1789,1789,Electromagnetic radiation,Power (physics),0,0.02298066507836205,0.0
1790,1790,Electric field,Reflection (physics),0,0.007210260509759104,0.0
1791,1791,Refracting telescope,Telescope,1,0.7694925929477408,0.7694925929477408
1792,1792,Electron,Electric field,0,0.202350058445962,0.202350058445962
1793,1793,Wave,Mirror image,0,0.04677318641660515,0.0
1794,1794,Magnet,Electromotive force,0,0.06633556835756386,0.06633556835756386
1795,1795,Force,Distance,0,0.060099307669666535,0.060099307669666535
1796,1796,Projectile motion,Distance,1,0.09398200059283736,0.09398200059283736
1797,1797,Ohm,Ohm's law,0,0.0,0.0
1798,1798,Speed,Metre,0,0.09398200059283736,0.09398200059283736
1799,1799,Newton's law of universal gravitation,Force,1,0.2299062922362001,0.2299062922362001
1800,1800,Coulomb's law,Electrostatics,0,0.3011358046874769,0.3011358046874769
1801,1801,Inelastic collision,Mechanical energy,0,0.16385523242010747,0.0
1802,1802,Distance,Refractive index,0,0.04039977304689086,0.0
1803,1803,Physics,Inertial frame of reference,0,0.0,0.0
1804,1804,Magnet,Torque,0,0.0,0.0
1805,1805,Physics,Free fall,0,0.0,0.0
1806,1806,Amplitude,Field (physics),0,0.202350058445962,0.0
1807,1807,Friction,Gravitational acceleration,0,0.0,0.0
1808,1808,Interference (wave propagation),Metre,0,0.09398200059283736,0.09398200059283736
1809,1809,Amplitude,Displacement (vector),0,0.25602105155401345,0.0
1810,1810,Refractive index,Ray (optics),0,0.17983580517862627,0.0
1811,1811,Distance,Speed,0,0.11006876267220082,0.11006876267220082
1812,1812,Mirror image,Geometrical optics,0,0.02789266890328676,0.02789266890328676
1813,1813,Force,Contact force,0,0.05572622502790037,0.05572622502790037
1814,1814,Electric current,Dielectric,0,0.053770797701070766,0.053770797701070766
1815,1815,Refraction,Dispersion (optics),0,0.0,0.0
1816,1816,Wave,Amplitude,0,0.06749499597823637,0.06749499597823637
1817,1817,Mirror image,Wave,1,0.16224246582974208,0.0
1818,1818,Gravitational field,Physics,1,1.0,1.0
1819,1819,Potential energy,Displacement (vector),1,0.2133508762950112,0.0
1820,1820,Mechanical energy,Kinetic energy,1,0.1052650145338212,0.1052650145338212
1821,1821,Plasticity (physics),Deformation (engineering),1,0.15868586694114226,0.15868586694114226
1822,1822,Position (vector),Velocity,0,0.09398200059283736,0.09398200059283736
1823,1823,Optical microscope,Light,1,0.1052233670960595,0.1052233670960595
1824,1824,Mass,Inelastic collision,0,0.0,0.0
1825,1825,Refractive index,Distance,1,0.09398200059283736,0.09398200059283736
1826,1826,Deformation (engineering),Hooke's law,0,0.9386510989991268,0.9386510989991268
1827,1827,Speed,Acceleration,0,0.015956374927553522,0.015956374927553522
1828,1828,Electric field,Electromagnetic spectrum,0,0.05304416529970495,0.0
1829,1829,Virtual image,Mirror image,0,0.0,0.0
1830,1830,Tension (physics),Transverse wave,0,0.0,0.0
1831,1831,Field (physics),Coulomb,0,0.1795545468750705,0.1795545468750705
1832,1832,Electric potential,Coulomb,0,0.047745186328143736,0.047745186328143736
1833,1833,Elastic collision,Mechanical energy,0,0.16385523242010747,0.0
1834,1834,Force,Hooke's law,0,0.0660977165410794,0.0660977165410794
1835,1835,Friction,Le Sage's theory of gravitation,0,0.0,0.0
1836,1836,Physics,Fatigue (material),0,0.0,0.0
1837,1837,Elasticity (physics),Distance,0,0.09398200059283736,0.09398200059283736
1838,1838,Dispersion (optics),Geometrical optics,0,0.07048738496249313,0.0
1839,1839,Standing wave,Hertz,0,0.04990574540960068,0.04990574540960068
1840,1840,Magnet,Potential energy,0,0.11529827246263474,0.11529827246263474
1841,1841,Light,Laser,0,0.007622927008533541,0.007622927008533541
1842,1842,Velocity,Intensity (physics),0,0.0,0.0
1843,1843,Electromotive force,Electric field,1,0.202350058445962,0.202350058445962
1844,1844,Work (physics),Physics,1,1.0,1.0
1845,1845,Electromagnetic radiation,Force,1,0.13686405428787266,0.13686405428787266
1846,1846,Energy,Electric potential,0,0.06633556835756386,0.06633556835756386
1847,1847,Velocity,Wavelength,0,0.06749499597823637,0.0
1848,1848,Gravity,Newton's law of universal gravitation,0,0.08534035051800448,0.08534035051800448
1849,1849,Temperature,Mass,0,0.0,0.0
1850,1850,Wavelength,Wave,1,0.14245334331331316,0.14245334331331316
1851,1851,Mass,Length,0,0.016916760106710726,0.016916760106710726
1852,1852,Plasticity (physics),Force,1,0.20476029152286576,0.20476029152286576
1853,1853,Potential energy,Electrostatics,0,0.202350058445962,0.0
1854,1854,Compass,Force,0,0.13067323447613086,0.13067323447613086
1855,1855,Emission spectrum,Physics,1,1.0,1.0
1856,1856,Newton's laws of motion,Gravitational field,0,0.08113415695920606,0.08113415695920606
1857,1857,Plasticity (physics),Strength of materials,0,0.07763075167608605,0.07763075167608605
1858,1858,Electromotive force,Work (physics),0,0.22225807614496867,0.0
1859,1859,Magnetic field,Wavelength,0,0.06749499597823637,0.0
1860,1860,Physics,Total internal reflection,0,0.0,0.0
1861,1861,Electric potential,Position (vector),1,0.07006818256726233,0.0
1862,1862,Distance,Motion graphs and derivatives,0,0.1469145932553737,0.0
1863,1863,Intensity (physics),Amplitude,0,0.18344793778700136,0.18344793778700136
1864,1864,Equations of motion,Distance,1,0.053899603779478916,0.053899603779478916
1865,1865,Specular reflection,Total internal reflection,0,0.04165968642641922,0.04165968642641922
1866,1866,Light,Refraction,0,0.11642531754888755,0.11642531754888755
1867,1867,Shock wave,Motion,1,0.08250931216190446,0.0
1868,1868,Physics,Interference (wave propagation),0,0.0,0.0
1869,1869,Electromagnetic spectrum,Electron,1,0.11642531754888755,0.11642531754888755
1870,1870,Mechanical energy,Euclidean vector,1,0.13119982355709436,0.0
1871,1871,Refracting telescope,Physics,1,1.0,1.0
1872,1872,Acceleration,Euclidean vector,1,0.0995103535688866,0.0
1873,1873,Electromotive force,Magnetism,0,0.2133508762950112,0.2133508762950112
1874,1874,Electric field,Insulator (electricity),0,0.04152495616126011,0.0
1875,1875,Magnetism,Magnet,1,0.5710273658273035,0.5710273658273035
1876,1876,Electromagnetic radiation,Wavelength,0,0.1517876183307116,0.1517876183307116
1877,1877,Potential energy,Coulomb,0,0.1795545468750705,0.1795545468750705
1878,1878,Amplitude,Electromagnetic radiation,0,0.0539122517117712,0.0539122517117712
1879,1879,Physics,Absorption spectroscopy,0,0.0,0.0
1880,1880,Geometrical optics,Light,1,0.2456866354365541,0.2456866354365541
1881,1881,Force,Newton's law of universal gravitation,0,0.027588475382975583,0.027588475382975583
1882,1882,Plasticity (physics),Fracture,0,0.15868586694114226,0.15868586694114226
1883,1883,Plane mirror,Real image,0,0.09983750316994666,0.09983750316994666
1884,1884,Speed,Hertz,0,0.04990574540960068,0.0
1885,1885,Motion,Shock wave,0,0.004943759520874807,0.0
1886,1886,Electric field,Gravitational field,0,0.13606477139261153,0.13606477139261153
1887,1887,Force,Gravitational constant,0,0.03232121051618222,0.03232121051618222
1888,1888,Fatigue (material),Elasticity (physics),1,0.11540790322992164,0.0
1889,1889,Photoelectric effect,Wavelength,0,0.02809827081043817,0.02809827081043817
1890,1890,Elastic collision,Relative velocity,1,0.0,0.0
1891,1891,Physics,Mechanical energy,0,0.0,0.0
1892,1892,Stiffness,Creep (deformation),0,0.0,0.0
1893,1893,Elasticity (physics),Displacement (vector),0,0.1471385353758698,0.0
1894,1894,Amplitude,Sound intensity,0,0.0,0.0
1895,1895,Hooke's law,Potential energy,0,0.11529827246263474,0.11529827246263474
1896,1896,Electron,Doppler effect,0,0.19841379053053013,0.0
1897,1897,Electric field,Field line,0,0.13249949735203392,0.13249949735203392
1898,1898,Geometrical optics,Refraction,0,0.17031743943706934,0.17031743943706934
1899,1899,Snell's law,Physics,1,1.0,1.0
1900,1900,Force,Newton's laws of motion,0,0.0660977165410794,0.0660977165410794
1901,1901,Wavelength,Physics,1,1.0,1.0
1902,1902,Electric field,Metre,0,0.0903222665906116,0.0
1903,1903,Electromotive force,Electric current,1,0.155201936746008,0.155201936746008
1904,1904,Total internal reflection,Angle of incidence,1,0.4119192545957499,0.4119192545957499
1905,1905,Gravity of Earth,Gravitational acceleration,0,0.0,0.0
1906,1906,Standing wave,Laser,0,0.007622927008533541,0.007622927008533541
1907,1907,Telescope,Dispersion (optics),0,0.0,0.0
1908,1908,Emission spectrum,Electric field,1,0.202350058445962,0.202350058445962
1909,1909,Friction,Electrical resistance and conductance,0,0.0,0.0
1910,1910,Energy,Coulomb,0,0.1795545468750705,0.1795545468750705
1911,1911,Electric potential energy,Physics,1,1.0,1.0
1912,1912,Physics,Power (physics),0,0.0,0.0
1913,1913,Diffraction,Plane mirror,0,0.11642531754888755,0.0
1914,1914,Motion,Kinetic energy,0,0.10826036047584048,0.10826036047584048
1915,1915,Physics,Intensity (physics),0,0.0,0.0
1916,1916,Electromagnetic radiation,Scattering,0,0.031910678583291364,0.031910678583291364
1917,1917,Speed,Force,0,0.04200211108161349,0.04200211108161349
1918,1918,Hooke's law,Displacement (vector),0,0.1471385353758698,0.0
1919,1919,Snell's law,Distance,1,0.09398200059283736,0.09398200059283736
1920,1920,Real image,Optical microscope,0,0.0,0.0
1921,1921,Electric current,Electrical conductor,0,0.08534035051800448,0.08534035051800448
1922,1922,Electric current,Field (physics),0,0.13606477139261153,0.0
1923,1923,Snell's law,Angle of incidence,1,0.2297737092041917,0.2297737092041917
1924,1924,Mechanical energy,Force,1,0.1240971463774944,0.1240971463774944
1925,1925,Work (physics),Euclidean vector,1,0.06343785040016521,0.0
1926,1926,Stiffness,Length,0,0.0,0.0
1927,1927,Mass,Frequency,0,0.054899148050117995,0.054899148050117995
1928,1928,Position (vector),Length,0,0.09398200059283736,0.09398200059283736
1929,1929,Mass,Equations of motion,0,0.007978187463776761,0.007978187463776761
1930,1930,Contact force,Physics,1,1.0,1.0
1931,1931,Le Sage's theory of gravitation,Coulomb,0,0.060113113107630324,0.060113113107630324
1932,1932,Dispersion (optics),Color,1,0.22184401778893187,0.22184401778893187
1933,1933,Standing wave,Wave,1,0.8028244885453385,0.8028244885453385
1934,1934,Magnet,Magnetic field,0,0.30396166061965274,0.30396166061965274
1935,1935,Force,Collision,0,0.04596188526032614,0.0
1936,1936,Energy,Inelastic collision,0,0.0,0.0
1937,1937,Temperature,Fatigue (material),0,0.0,0.0
1938,1938,Relative velocity,Doppler effect,0,0.1512972697129779,0.1512972697129779
1939,1939,Curved mirror,Plane mirror,0,0.215997920827436,0.215997920827436
1940,1940,Physics,Refracting telescope,0,0.0,0.0
1941,1941,Physics,Scattering,0,0.0,0.0
1942,1942,Acceleration,Mass,0,0.09127779903291916,0.09127779903291916
1943,1943,Gravitational acceleration,Mass,1,0.21475978527644005,0.21475978527644005
1944,1944,Capacitance,Dielectric,0,0.053770797701070766,0.053770797701070766
1945,1945,Specular reflection,Reflection (physics),1,0.8075491770930197,0.0
1946,1946,Energy,Metre,0,0.058333655540381814,0.058333655540381814
1947,1947,Mechanical energy,Energy level,0,0.029840741455089838,0.029840741455089838
1948,1948,Dielectric,Field (physics),1,0.21485044815690948,0.0
1949,1949,Voltage,Capacitance,0,0.04287542088188805,0.04287542088188805
1950,1950,Electromotive force,Coulomb's law,1,0.2104595126010915,0.2104595126010915
1951,1951,Lever,Physics,1,1.0,1.0
1952,1952,Motion graphs and derivatives,Velocity,1,0.17368367044178304,0.17368367044178304
1953,1953,Interference (wave propagation),Wavelength,1,0.06749499597823637,0.06749499597823637
1954,1954,Electric potential,Physics,1,1.0,1.0
1955,1955,Electromagnetic spectrum,Light,1,0.2762113386271562,0.2762113386271562
1956,1956,Stiffness,Force,1,0.0,0.0
1957,1957,Mass,Le Sage's theory of gravitation,0,0.08534035051800448,0.0
1958,1958,Magnetic field,Length,0,0.07247835752589889,0.07247835752589889
1959,1959,Voltage,Series and parallel circuits,0,0.16411605868847015,0.0
1960,1960,Physics,Velocity,0,0.0,0.0
1961,1961,Magnetic field,Work (physics),0,0.04290547209059396,0.0
