concept,Length,Temperature,Physical quantity,Metre,Distance,Physics,Hertz,Joule,Kilogram,Speed,Work (physics),Light,Mass,Motion,Velocity,Displacement (vector),Position (vector),Direction (geometry),Frame of reference,Inertial frame of reference,Non-inertial reference frame,Scalar (mathematics),Euclidean vector,Acceleration,Newton's laws of motion,Equations of motion,Force,Planet,Gravity,Free fall,Friction,Gravitational field,Gravitational acceleration,Gravity of Earth,Electric potential energy,Potential energy,Energy,Tension (physics),Electrical resistance and conductance,Energy level,Kinetic energy,Mechanical energy,Le Sage's theory of gravitation,Wave,Transmission medium,Sound,Amplitude,Reflection (physics),Crest (physics),Wavelength,Frequency,Transverse wave,Motion graphs and derivatives,Standing wave,Interference (wave propagation),Ray (optics),Hardness,Geometrical optics,Optical microscope,Telescope,Specular reflection,Angle of incidence,Mirror image,Refractive index,Snell's law,Refraction,Virtual image,Real image,Magnification,Plane mirror,Curved mirror,Total internal reflection,Laser,Field (physics),Magnet,Electric field,Magnetic field,Electron,Plasticity (physics),Electric charge,Strength of materials,Electrical polarity,Compass,Magnetism,Coulomb,Insulator (electricity),Electrostatics,Electrical conductor,Electroscope,Series and parallel circuits,Power (physics),Voltage,Electric potential,Ohm's law,Electromotive force,Electric current,Ohm,Collision,Ammeter,Ohmmeter,Voltmeter,Scalar multiplication,Phase velocity,Contact force,Resultant force,Free body diagram,Normal force,Gravitational constant,Compression (physics),Tangential and normal components,Torque,Lever,Crystallinity,Stiffness,Refracting telescope,Rarefaction,Diffraction,Pitch (music),Intensity (physics),Sound intensity,Musical tone,Resonance (particle physics),Coulomb's law,Newton's law of universal gravitation,Field line,Capacitance,Capacitor,Dielectric,Color,Projectile motion,Elastic collision,Inelastic collision,Elasticity (physics),Relative velocity,Hooke's law,Fracture,Creep (deformation),Fatigue (material),Deformation (engineering),Doppler effect,Electromagnetic radiation,Dispersion (optics),Subtractive color,Pigment,Huygens–Fresnel principle,Sonic boom,Shock wave,Electromagnetic spectrum,Scattering,Photoelectric effect,Emission spectrum,Absorption spectroscopy
Electric field,0.007409512051069046,0.09014906328800673,0.09014906328800673,0.09014906328800673,0.011531327900938028,1.0,0.048269491461744925,0.01906909870693065,0.1694184030998649,0.11645191586955328,0.004897884941848625,0.040301172556480566,0.12183137451078235,0.09936833227257064,0.11645191586955328,0.11645191586955328,0.08798516075797781,0.05942239004903406,0.09936833227257064,0.09936833227257064,0.09936833227257064,0.11645191586955328,0.02317364398179551,0.017445636587458516,0.09936833227257064,0.008722818293729258,0.134636904015035,0.09936833227257064,0.09936833227257064,0.018844372956733715,0.09936833227257064,0.1694184030998649,0.0,0.0,0.011792989930233573,0.09936833227257064,0.09936833227257064,0.05572622502790037,0.08549917699419342,0.04527560772496389,0.09936833227257064,0.09936833227257064,0.0,0.11645191586955328,0.0,0.05509737275235623,0.07949410637436725,0.008622768515603318,0.1049103502731737,0.1049103502731737,0.1049103502731737,0.0,0.11645191586955328,0.11645191586955328,0.0,0.11645191586955328,0.13147236946558405,0.05496375663912434,0.10913959925317562,0.10913959925317562,0.11645191586955328,0.11645191586955328,0.04677318641660515,0.0,0.10913959925317562,0.10913959925317562,0.07892231722540931,0.07892231722540931,0.10913959925317562,0.10913959925317562,0.10913959925317562,0.0,0.03981205554239517,0.1815435277654578,0.010003046469361005,0.23957127948439444,0.0,0.007890610296081952,0.13147236946558405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Magnetic field,0.09014906328800673,0.09014906328800673,0.09014906328800673,0.09014906328800673,0.09014906328800673,1.0,0.048269491461744925,0.01906909870693065,0.1694184030998649,0.11645191586955328,0.05363184011324245,0.11782115828467822,0.12183137451078235,0.09936833227257064,0.11645191586955328,0.11645191586955328,0.11645191586955328,0.1056290862072927,0.09936833227257064,0.09936833227257064,0.09936833227257064,0.11645191586955328,0.11645191586955328,0.017445636587458516,0.09936833227257064,0.008722818293729258,0.02481942927549888,0.09936833227257064,0.09936833227257064,0.018844372956733715,0.09936833227257064,0.1694184030998649,0.0,0.0,0.011792989930233573,0.09936833227257064,0.09936833227257064,0.05572622502790037,0.08549917699419342,0.04527560772496389,0.09936833227257064,0.09936833227257064,0.0,0.11645191586955328,0.0,0.11782115828467822,0.11782115828467822,0.1049103502731737,0.11782115828467822,0.11782115828467822,0.11782115828467822,0.0,0.11709196016117808,0.11782115828467822,0.0,0.11782115828467822,0.13147236946558405,0.05496375663912434,0.11782115828467822,0.11782115828467822,0.11782115828467822,0.11782115828467822,0.04677318641660515,0.0,0.11535279082473568,0.11782115828467822,0.07892231722540931,0.07892231722540931,0.11782115828467822,0.11782115828467822,0.11782115828467822,0.0,0.03981205554239517,0.4894454768449416,0.9459699172502534,0.05420052707343222,0.0,0.11782115828467822,0.09697767104318693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Electron,0.13522359493201008,0.13522359493201008,0.13522359493201008,0.13522359493201008,0.012501786189630831,1.0,0.054526647762341486,0.0893864001887374,0.06506932208287307,0.07629930789983679,0.021240332718115814,0.15956417356499206,0.07362598626043566,0.0893864001887374,0.1052233670960595,0.13522359493201008,0.009538985250493634,0.13522359493201008,0.09936833227257064,0.09936833227257064,0.09936833227257064,0.11709196016117808,0.13522359493201008,0.017445636587458516,0.09936833227257064,0.008722818293729258,0.09936833227257064,0.17509962094421413,0.09936833227257064,0.034875467175995836,0.09936833227257064,0.09160413655981066,0.0,0.0,0.034875467175995836,0.09936833227257064,0.09936833227257064,0.05572622502790037,0.08549917699419342,0.04527560772496389,0.09936833227257064,0.09936833227257064,0.0,0.01453992534016696,0.0,0.12675926545576782,0.2468633792631353,0.19368064665816684,0.12675926545576782,0.051328029351741015,0.16224246582974208,0.0,0.11709196016117808,0.16224246582974208,0.0,0.3465735902799726,0.1081169981224719,0.0243458531028192,0.6759962024677777,0.5129950619651604,0.19368064665816684,0.19368064665816684,0.04677318641660515,0.0,0.11535279082473568,0.2693318203126057,0.08745858353959722,0.08745858353959722,0.08745858353959722,0.4907398298610733,0.4907398298610733,0.0,0.03981205554239517,0.01640182862237428,0.06506932208287307,0.1704460280065439,0.0,0.6843737246898801,0.13147236946558405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Plasticity (physics),0.033982892967206725,0.07085553971397163,0.07085553971397163,0.07085553971397163,0.07085553971397163,1.0,0.048269491461744925,0.01906909870693065,0.07819142063167947,0.07063135931299178,0.02383637338366331,0.040301172556480566,0.039755501156150036,0.07063135931299178,0.07085553971397163,0.07085553971397163,0.07085553971397163,0.07300020617467347,0.07300020617467347,0.07300020617467347,0.07300020617467347,0.07819142063167947,0.07819142063167947,0.017445636587458516,0.07819142063167947,0.008722818293729258,0.20476029152286576,0.07819142063167947,0.07819142063167947,0.018844372956733715,0.08740189706082263,0.07819142063167947,0.0,0.0,0.011792989930233573,0.07819142063167947,0.07819142063167947,0.1405270022442705,0.07819142063167947,0.04527560772496389,0.07819142063167947,0.07819142063167947,0.0,0.07819142063167947,0.0,0.05509737275235623,0.07819142063167947,0.07819142063167947,0.07819142063167947,0.07819142063167947,0.07819142063167947,0.0,0.07819142063167947,0.07819142063167947,0.0,0.07819142063167947,0.07819142063167947,0.05496375663912434,0.07819142063167947,0.07819142063167947,0.07819142063167947,0.07819142063167947,0.04677318641660515,0.0,0.07819142063167947,0.07819142063167947,0.07819142063167947,0.07819142063167947,0.07819142063167947,0.07819142063167947,0.07819142063167947,0.0,0.03981205554239517,0.09175569326869364,0.09175569326869364,0.09175569326869364,0.0,0.09175569326869364,1.066754381475056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Electric charge,0.08035238941880908,0.08035238941880908,0.08035238941880908,0.08035238941880908,0.08035238941880908,1.0,0.048269491461744925,0.01906909870693065,0.07819142063167947,0.07063135931299178,0.03433429645303867,0.040301172556480566,0.03433429645303867,0.07063135931299178,0.08035238941880908,0.08035238941880908,0.07882670538817013,0.033801307586333665,0.08035238941880908,0.08035238941880908,0.08035238941880908,0.08035238941880908,0.08035238941880908,0.017445636587458516,0.08035238941880908,0.008722818293729258,0.13898880394279373,0.08035238941880908,0.08035238941880908,0.018844372956733715,0.08740189706082263,0.08035238941880908,0.0,0.0,0.011792989930233573,0.08035238941880908,0.08035238941880908,0.05572622502790037,0.08035238941880908,0.04527560772496389,0.08035238941880908,0.08035238941880908,0.0,0.08035238941880908,0.0,0.05509737275235623,0.07949410637436725,0.08035238941880908,0.08035238941880908,0.08035238941880908,0.08035238941880908,0.0,0.08035238941880908,0.08035238941880908,0.0,0.08035238941880908,0.08035238941880908,0.05496375663912434,0.08035238941880908,0.08035238941880908,0.08035238941880908,0.08035238941880908,0.04677318641660515,0.0,0.08035238941880908,0.08035238941880908,0.07892231722540931,0.07892231722540931,0.08035238941880908,0.08035238941880908,0.08035238941880908,0.0,0.03981205554239517,0.015059860825998203,0.09175569326869364,0.1340130528916536,0.0,0.08035238941880908,0.13147236946558405,0.7689436412141238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Strength of materials,0.16225185978338286,0.16225185978338286,0.16225185978338286,0.16225185978338286,0.16225185978338286,1.0,0.048269491461744925,0.08317766166719343,0.08317766166719343,0.07063135931299178,0.08317766166719343,0.040301172556480566,0.05364029305052696,0.08317766166719343,0.11709196016117808,0.16225185978338286,0.16225185978338286,0.16225185978338286,0.09936833227257064,0.09936833227257064,0.09936833227257064,0.11709196016117808,0.16225185978338286,0.017445636587458516,0.09936833227257064,0.008722818293729258,0.08736439104975606,0.09936833227257064,0.09936833227257064,0.04873544730189753,0.09936833227257064,0.09160413655981066,0.0,0.0,0.08317766166719343,0.09936833227257064,0.06626338763439209,0.1405270022442705,0.08317766166719343,0.04527560772496389,0.09936833227257064,0.09936833227257064,0.0,0.13986023422446311,0.0,0.05509737275235623,0.07949410637436725,0.1049103502731737,0.1049103502731737,0.1049103502731737,0.1049103502731737,0.0,0.11709196016117808,0.13986023422446311,0.0,0.13986023422446311,0.5463108173459482,0.05496375663912434,0.10913959925317562,0.10913959925317562,0.13986023422446311,0.13986023422446311,0.04677318641660515,0.0,0.10913959925317562,0.10913959925317562,0.07892231722540931,0.07892231722540931,0.10913959925317562,0.10913959925317562,0.10913959925317562,0.0,0.03981205554239517,0.16225185978338286,0.16225185978338286,0.16225185978338286,0.0,0.10913959925317562,0.25602105155401345,0.16225185978338286,0.22613247548080456,0.046045394426916283,0.16225185978338286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Electrical polarity,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Compass,0.09014906328800673,0.09014906328800673,0.09014906328800673,0.09014906328800673,0.09014906328800673,1.0,0.048269491461744925,0.0230405820645593,0.1694184030998649,0.11645191586955328,0.014301824030197988,0.01652921182570687,0.12183137451078235,0.09936833227257064,0.11645191586955328,0.14396133750091172,0.14396133750091172,0.17351337894317947,0.09936833227257064,0.09936833227257064,0.09936833227257064,0.11645191586955328,0.13533408085368578,0.017445636587458516,0.09936833227257064,0.008722818293729258,0.12183137451078235,0.09936833227257064,0.09936833227257064,0.0230405820645593,0.09936833227257064,0.1694184030998649,0.0,0.0,0.0230405820645593,0.09936833227257064,0.09936833227257064,0.05572622502790037,0.08549917699419342,0.04527560772496389,0.09936833227257064,0.09936833227257064,0.0,0.13986023422446311,0.0,0.05509737275235623,0.07949410637436725,0.1049103502731737,0.1049103502731737,0.1049103502731737,0.1049103502731737,0.0,0.11645191586955328,0.13986023422446311,0.0,0.13986023422446311,0.13147236946558405,0.05496375663912434,0.10913959925317562,0.10913959925317562,0.13986023422446311,0.13986023422446311,0.04677318641660515,0.0,0.10913959925317562,0.10913959925317562,0.07892231722540931,0.07892231722540931,0.10913959925317562,0.10913959925317562,0.10913959925317562,0.0,0.03981205554239517,0.3092291422938298,0.6718046008822851,0.23078934108687266,0.0,0.0230405820645593,0.13147236946558405,0.06766704042684289,0.13147236946558405,0.046045394426916283,0.4103960495721284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Magnetism,0.09014906328800673,0.09014906328800673,0.09014906328800673,0.09014906328800673,0.09014906328800673,1.0,0.048269491461744925,0.04320109137104869,0.1694184030998649,0.11645191586955328,0.005363184011324245,0.006198454434640077,0.12183137451078235,0.09936833227257064,0.11645191586955328,0.14396133750091172,0.004817187551499285,0.09295359586241758,0.09936833227257064,0.09936833227257064,0.09936833227257064,0.11645191586955328,0.13533408085368578,0.017445636587458516,0.09936833227257064,0.008722818293729258,0.021841097762439008,0.09936833227257064,0.09936833227257064,0.034875467175995836,0.09936833227257064,0.1694184030998649,0.0,0.0,0.034875467175995836,0.09936833227257064,0.09936833227257064,0.05572622502790037,0.08549917699419342,0.04527560772496389,0.09936833227257064,0.09936833227257064,0.0,0.13986023422446311,0.0,0.05509737275235623,0.07949410637436725,0.1049103502731737,0.1049103502731737,0.1049103502731737,0.1049103502731737,0.0,0.11645191586955328,0.13986023422446311,0.0,0.13986023422446311,0.13147236946558405,0.05496375663912434,0.10913959925317562,0.10913959925317562,0.13986023422446311,0.13986023422446311,0.04677318641660515,0.0,0.10913959925317562,0.10913959925317562,0.07892231722540931,0.07892231722540931,0.10913959925317562,0.10913959925317562,0.10913959925317562,0.0,0.03981205554239517,0.4638437134407447,0.9529402219036762,0.023848231912310176,0.0,0.04320109137104869,0.02133508762950112,0.050750280320132166,0.014133279717550285,0.018187930798631933,0.15389851858954814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Coulomb,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Insulator (electricity),0.13522359493201008,0.10871753628884837,0.13522359493201008,0.13522359493201008,0.01214115774185302,1.0,0.054526647762341486,0.09337713278676228,0.15703644130611427,0.07629930789983679,0.27719827474260145,0.16169881133843675,0.07362598626043566,0.14087662296870773,0.14087662296870773,0.2105763586511226,0.009263822214421702,0.00893784575600169,0.1128432831581456,0.1128432831581456,0.1128432831581456,0.122946558169237,0.1949814008940187,0.017445636587458516,0.10871753628884837,0.008722818293729258,0.010500527770403372,0.17509962094421413,0.1081169981224719,0.04873544730189753,0.1339788309680347,0.09160413655981066,0.0,0.0,0.08549917699419342,0.2852779630402557,0.3504313769126505,0.05572622502790037,0.10099943261722713,0.4544974467775221,0.12261526381100175,0.20435877301833627,0.0,0.14087662296870773,0.0,0.12675926545576782,0.2468633792631353,0.19368064665816684,0.12675926545576782,0.19200485053799413,0.16224246582974208,0.0,0.1212045394356833,0.16224246582974208,0.0,0.3465735902799726,0.1081169981224719,0.05496375663912434,0.4507939969152906,0.4507939969152906,0.19368064665816684,0.19368064665816684,0.04677318641660515,0.0,0.11535279082473568,0.2693318203126057,0.08745858353959722,0.08745858353959722,0.4507939969152906,0.4507939969152906,0.4507939969152906,0.0,0.03981205554239517,0.015928698950575026,0.1949814008940187,0.06879297667012553,0.0,0.4320109137104868,0.02051450733605877,0.01626611548722185,0.1081169981224719,0.046045394426916283,0.1949814008940187,0.0,0.1949814008940187,0.5246518499605364,0.1949814008940187,0.10099943261722713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Electrostatics,0.0020723922594944075,0.09014906328800673,0.09014906328800673,0.0025902276466057282,0.029027135750637107,1.0,0.05075990301579157,0.003140397398958799,0.1340130528916536,0.004510303915261289,0.008219439097814933,0.003166515675422772,0.004823464380375803,0.09936833227257064,0.11645191586955328,0.11645191586955328,0.07997884823689745,0.02374293636332505,0.09936833227257064,0.09936833227257064,0.09936833227257064,0.11645191586955328,0.006481517282264646,0.017445636587458516,0.09936833227257064,0.008722818293729258,0.0836823669058966,0.09936833227257064,0.09936833227257064,0.046457039076965335,0.09936833227257064,0.1340130528916536,0.0,0.0,0.011792989930233573,0.012970492317028232,0.010578446301786731,0.05572622502790037,0.09902102579427788,0.046457039076965335,0.09936833227257064,0.09936833227257064,0.0,0.0018755203823203868,0.0,0.007770682939817184,0.07949410637436725,0.0024117321901879017,0.1049103502731737,0.1049103502731737,0.12646083734859911,0.0,0.11709196016117808,0.12646083734859911,0.0,0.12646083734859911,0.13147236946558405,0.05496375663912434,0.003353748720367696,0.10913959925317562,0.12646083734859911,0.12646083734859911,0.04677318641660515,0.0,0.10913959925317562,0.10913959925317562,0.07892231722540931,0.07892231722540931,0.10913959925317562,0.10913959925317562,0.10913959925317562,0.0,0.03981205554239517,0.06558636707107775,0.002797786943537753,0.1340130528916536,0.0,0.05075990301579157,0.005449575384291474,0.6892013376808073,0.014440132533895566,0.004645703907696534,0.12646083734859911,0.0,0.05836721542662704,0.046457039076965335,0.06392779392826244,0.04024498464441235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Electrical conductor,0.13522359493201008,0.19327562006906374,0.13522359493201008,0.13522359493201008,0.13522359493201008,1.0,0.054526647762341486,0.09337713278676228,0.10663802777845313,0.07629930789983679,0.10663802777845313,0.021191297212444702,0.07362598626043566,0.10663802777845313,0.11709196016117808,0.13522359493201008,0.05764156044529059,0.13522359493201008,0.10663802777845313,0.10663802777845313,0.10663802777845313,0.11709196016117808,0.13522359493201008,0.017445636587458516,0.10663802777845313,0.008722818293729258,0.009333802462580776,0.1476960388753801,0.10663802777845313,0.04873544730189753,0.10663802777845313,0.09160413655981066,0.0,0.0,0.08549917699419342,0.10663802777845313,0.10663802777845313,0.05572622502790037,0.10663802777845313,0.09327143999298423,0.10663802777845313,0.10663802777845313,0.0,0.13522359493201008,0.0,0.12675926545576782,0.1476960388753801,0.1476960388753801,0.12675926545576782,0.1476960388753801,0.1476960388753801,0.0,0.11709196016117808,0.1476960388753801,0.0,0.1476960388753801,0.1081169981224719,0.05496375663912434,0.1476960388753801,0.1476960388753801,0.1476960388753801,0.1476960388753801,0.04677318641660515,0.0,0.11535279082473568,0.1476960388753801,0.08745858353959722,0.08745858353959722,0.1476960388753801,0.1476960388753801,0.1476960388753801,0.0,0.03981205554239517,0.1476960388753801,0.1476960388753801,0.1476960388753801,0.0,0.1476960388753801,0.01823511763205224,0.6217270808449241,0.13147236946558405,0.046045394426916283,0.1476960388753801,0.0,0.20773422581385886,0.09327143999298423,0.2409086437499815,0.31422045703137336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
