,Unnamed: 0,topic_a,topic_b,relation,tfidf_score,wiki_tfidf_score
1783,1783,Geometrical optics,Ray (optics),1,0.5013673282311066,0.5013673282311066
1784,1784,Creep (deformation),Physics,1,1.0,0.0
1785,1785,Physics,Energy level,0,0.0,0.0
1786,1786,Dielectric,Magnet,0,0.1949814008940187,0.1949814008940187
1787,1787,Gravity,Le Sage's theory of gravitation,0,0.0,0.0
1788,1788,Motion,Planet,0,0.0,0.0
1789,1789,Electromagnetic radiation,Power (physics),0,0.04416339243020403,0.0
1790,1790,Electric field,Reflection (physics),0,0.008622768515603318,0.0
1791,1791,Refracting telescope,Telescope,1,1.2311881487163854,1.2311881487163854
1792,1792,Electron,Electric field,0,0.1704460280065439,0.1704460280065439
1793,1793,Wave,Mirror image,0,0.0,0.0
1794,1794,Magnet,Electromotive force,0,0.0,0.0
1795,1795,Force,Distance,0,0.07085553971397163,0.07085553971397163
1796,1796,Projectile motion,Distance,1,0.09014906328800673,0.09014906328800673
1797,1797,Ohm,Ohm's law,0,0.0,0.0
1798,1798,Speed,Metre,0,0.09014906328800673,0.09014906328800673
1799,1799,Newton's law of universal gravitation,Force,1,0.278822524626881,0.278822524626881
1800,1800,Coulomb's law,Electrostatics,0,0.33544241534807545,0.33544241534807545
1801,1801,Inelastic collision,Mechanical energy,0,0.20435877301833627,0.0
1802,1802,Distance,Refractive index,0,0.0,0.0
1803,1803,Physics,Inertial frame of reference,0,0.0,0.0
1804,1804,Magnet,Torque,0,0.0,0.0
1805,1805,Physics,Free fall,0,0.0,0.0
1806,1806,Amplitude,Field (physics),0,0.0,0.0
1807,1807,Friction,Gravitational acceleration,0,0.0,0.0
1808,1808,Interference (wave propagation),Metre,0,0.09014906328800673,0.09014906328800673
1809,1809,Amplitude,Displacement (vector),0,0.2310490601866484,0.0
1810,1810,Refractive index,Ray (optics),0,0.2529050523664665,0.0
1811,1811,Distance,Speed,0,0.0,0.0
1812,1812,Mirror image,Geometrical optics,0,0.02980522622284533,0.02980522622284533
1813,1813,Force,Contact force,0,0.0,0.0
1814,1814,Electric current,Dielectric,0,0.0,0.0
1815,1815,Refraction,Dispersion (optics),0,0.0,0.0
1816,1816,Wave,Amplitude,0,0.0,0.0
1817,1817,Mirror image,Wave,1,0.10489517566834733,0.0
1818,1818,Gravitational field,Physics,1,1.0,1.0
1819,1819,Potential energy,Displacement (vector),1,0.13804872423831685,0.0
1820,1820,Mechanical energy,Kinetic energy,1,0.12261526381100175,0.12261526381100175
1821,1821,Plasticity (physics),Deformation (engineering),1,0.0,0.0
1822,1822,Position (vector),Velocity,0,0.09014906328800673,0.09014906328800673
1823,1823,Optical microscope,Light,1,0.10330757391066793,0.10330757391066793
1824,1824,Mass,Inelastic collision,0,0.0,0.0
1825,1825,Refractive index,Distance,1,0.09014906328800673,0.09014906328800673
1826,1826,Deformation (engineering),Hooke's law,0,0.9386510989991268,0.9386510989991268
1827,1827,Speed,Acceleration,0,0.0,0.0
1828,1828,Electric field,Electromagnetic spectrum,0,0.0,0.0
1829,1829,Virtual image,Mirror image,0,0.0,0.0
1830,1830,Tension (physics),Transverse wave,0,0.0,0.0
1831,1831,Field (physics),Coulomb,0,0.0,0.0
1832,1832,Electric potential,Coulomb,0,0.06192619197703113,0.06192619197703113
1833,1833,Elastic collision,Mechanical energy,0,0.20435877301833627,0.0
1834,1834,Force,Hooke's law,0,0.0,0.0
1835,1835,Friction,Le Sage's theory of gravitation,0,0.0,0.0
1836,1836,Physics,Fatigue (material),0,0.0,0.0
1837,1837,Elasticity (physics),Distance,0,0.07085553971397163,0.07085553971397163
1838,1838,Dispersion (optics),Geometrical optics,0,0.09968639851559756,0.0
1839,1839,Standing wave,Hertz,0,0.054526647762341486,0.054526647762341486
1840,1840,Magnet,Potential energy,0,0.09936833227257064,0.09936833227257064
1841,1841,Light,Laser,0,0.0,0.0
1842,1842,Velocity,Intensity (physics),0,0.0,0.0
1843,1843,Electromotive force,Electric field,1,0.13999307246702555,0.13999307246702555
1844,1844,Work (physics),Physics,1,1.0,1.0
1845,1845,Electromagnetic radiation,Force,1,0.1461692374288061,0.1461692374288061
1846,1846,Energy,Electric potential,0,0.0,0.0
1847,1847,Velocity,Wavelength,0,0.0,0.0
1848,1848,Gravity,Newton's law of universal gravitation,0,0.0,0.0
1849,1849,Temperature,Mass,0,0.0,0.0
1850,1850,Wavelength,Wave,1,0.1391241277285449,0.1391241277285449
1851,1851,Mass,Length,0,0.0188684085951642,0.0188684085951642
1852,1852,Plasticity (physics),Force,1,0.20476029152286576,0.20476029152286576
1853,1853,Potential energy,Electrostatics,0,0.0,0.0
1854,1854,Compass,Force,0,0.12183137451078235,0.12183137451078235
1855,1855,Emission spectrum,Physics,1,1.0,1.0
1856,1856,Newton's laws of motion,Gravitational field,0,0.0,0.0
1857,1857,Plasticity (physics),Strength of materials,0,0.0,0.0
1858,1858,Electromotive force,Work (physics),0,0.13804872423831685,0.0
1859,1859,Magnetic field,Wavelength,0,0.11782115828467822,0.0
1860,1860,Physics,Total internal reflection,0,0.0,0.0
1861,1861,Electric potential,Position (vector),1,0.0939939034438885,0.0
1862,1862,Distance,Motion graphs and derivatives,0,0.0,0.0
1863,1863,Intensity (physics),Amplitude,0,0.18344793778700136,0.18344793778700136
1864,1864,Equations of motion,Distance,1,0.06645686342909021,0.06645686342909021
1865,1865,Specular reflection,Total internal reflection,0,0.0,0.0
1866,1866,Light,Refraction,0,0.0,0.0
1867,1867,Shock wave,Motion,1,0.08832740646450722,0.0
1868,1868,Physics,Interference (wave propagation),0,0.0,0.0
1869,1869,Electromagnetic spectrum,Electron,1,0.10913959925317562,0.10913959925317562
1870,1870,Mechanical energy,Euclidean vector,1,0.1949814008940187,0.0
1871,1871,Refracting telescope,Physics,1,1.0,1.0
1872,1872,Acceleration,Euclidean vector,1,0.0995103535688866,0.0
1873,1873,Electromotive force,Magnetism,0,0.0,0.0
1874,1874,Electric field,Insulator (electricity),0,0.0,0.0
1875,1875,Magnetism,Magnet,1,0.9529402219036762,0.9529402219036762
1876,1876,Electromagnetic radiation,Wavelength,0,0.16518064347753908,0.16518064347753908
1877,1877,Potential energy,Coulomb,0,0.0,0.0
1878,1878,Amplitude,Electromagnetic radiation,0,0.0,0.0
1879,1879,Physics,Absorption spectroscopy,0,0.0,0.0
1880,1880,Geometrical optics,Light,1,0.2694980188973946,0.2694980188973946
1881,1881,Force,Newton's law of universal gravitation,0,0.0,0.0
1882,1882,Plasticity (physics),Fracture,0,0.0,0.0
1883,1883,Plane mirror,Real image,0,0.103467957830672,0.103467957830672
1884,1884,Speed,Hertz,0,0.048269491461744925,0.0
1885,1885,Motion,Shock wave,0,0.0,0.0
1886,1886,Electric field,Gravitational field,0,0.1694184030998649,0.1694184030998649
1887,1887,Force,Gravitational constant,0,0.0,0.0
1888,1888,Fatigue (material),Elasticity (physics),1,0.11540790322992164,0.0
1889,1889,Photoelectric effect,Wavelength,0,0.03031655534810434,0.03031655534810434
1890,1890,Elastic collision,Relative velocity,1,0.0,0.0
1891,1891,Physics,Mechanical energy,0,0.0,0.0
1892,1892,Stiffness,Creep (deformation),0,0.0,0.0
1893,1893,Elasticity (physics),Displacement (vector),0,0.07085553971397163,0.0
1894,1894,Amplitude,Sound intensity,0,0.0,0.0
1895,1895,Hooke's law,Potential energy,0,0.09936833227257064,0.09936833227257064
1896,1896,Electron,Doppler effect,0,0.0,0.0
1897,1897,Electric field,Field line,0,0.0,0.0
1898,1898,Geometrical optics,Refraction,0,0.0,0.0
1899,1899,Snell's law,Physics,1,1.0,1.0
1900,1900,Force,Newton's laws of motion,0,0.07819142063167947,0.07819142063167947
1901,1901,Wavelength,Physics,1,1.0,1.0
1902,1902,Electric field,Metre,0,0.09014906328800673,0.0
1903,1903,Electromotive force,Electric current,1,0.0,0.0
1904,1904,Total internal reflection,Angle of incidence,1,0.6220103835090812,0.6220103835090812
1905,1905,Gravity of Earth,Gravitational acceleration,0,0.0,0.0
1906,1906,Standing wave,Laser,0,0.0,0.0
1907,1907,Telescope,Dispersion (optics),0,0.0,0.0
1908,1908,Emission spectrum,Electric field,1,0.1949814008940187,0.1949814008940187
1909,1909,Friction,Electrical resistance and conductance,0,0.0,0.0
1910,1910,Energy,Coulomb,0,0.0,0.0
1911,1911,Electric potential energy,Physics,1,1.0,1.0
1912,1912,Physics,Power (physics),0,0.0,0.0
1913,1913,Diffraction,Plane mirror,0,0.10913959925317562,0.0
1914,1914,Motion,Kinetic energy,0,0.0,0.0
1915,1915,Physics,Intensity (physics),0,0.0,0.0
1916,1916,Electromagnetic radiation,Scattering,0,0.0,0.0
1917,1917,Speed,Force,0,0.0,0.0
1918,1918,Hooke's law,Displacement (vector),0,0.10140741236461426,0.0
1919,1919,Snell's law,Distance,1,0.05496375663912434,0.05496375663912434
1920,1920,Real image,Optical microscope,0,0.0,0.0
1921,1921,Electric current,Electrical conductor,0,0.08549917699419342,0.08549917699419342
1922,1922,Electric current,Field (physics),0,0.09959313842401883,0.0
1923,1923,Snell's law,Angle of incidence,1,0.3663282306724157,0.3663282306724157
1924,1924,Mechanical energy,Force,1,0.18828532553826727,0.18828532553826727
1925,1925,Work (physics),Euclidean vector,1,0.0,0.0
1926,1926,Stiffness,Length,0,0.0,0.0
1927,1927,Mass,Frequency,0,0.0,0.0
1928,1928,Position (vector),Length,0,0.09014906328800673,0.09014906328800673
1929,1929,Mass,Equations of motion,0,0.0,0.0
1930,1930,Contact force,Physics,1,1.0,1.0
1931,1931,Le Sage's theory of gravitation,Coulomb,0,0.0,0.0
1932,1932,Dispersion (optics),Color,1,0.2445972503826685,0.2445972503826685
1933,1933,Standing wave,Wave,1,0.6910740985208765,0.6910740985208765
1934,1934,Magnet,Magnetic field,0,0.0,0.0
1935,1935,Force,Collision,0,0.0,0.0
1936,1936,Energy,Inelastic collision,0,0.0,0.0
1937,1937,Temperature,Fatigue (material),0,0.0,0.0
1938,1938,Relative velocity,Doppler effect,0,0.0,0.0
1939,1939,Curved mirror,Plane mirror,0,0.2238523906757064,0.2238523906757064
1940,1940,Physics,Refracting telescope,0,0.0,0.0
1941,1941,Physics,Scattering,0,0.0,0.0
1942,1942,Acceleration,Mass,0,0.042435647301508464,0.042435647301508464
1943,1943,Gravitational acceleration,Mass,1,0.2905209699872503,0.2905209699872503
1944,1944,Capacitance,Dielectric,0,0.0,0.0
1945,1945,Specular reflection,Reflection (physics),1,0.6744236803275453,0.0
1946,1946,Energy,Metre,0,0.08549917699419342,0.08549917699419342
1947,1947,Mechanical energy,Energy level,0,0.04527560772496389,0.04527560772496389
1948,1948,Dielectric,Field (physics),1,0.10687643166837434,0.0
1949,1949,Voltage,Capacitance,0,0.0,0.0
1950,1950,Electromotive force,Coulomb's law,1,0.0,0.0
1951,1951,Lever,Physics,1,1.0,1.0
1952,1952,Motion graphs and derivatives,Velocity,1,0.2776930301504732,0.2776930301504732
1953,1953,Interference (wave propagation),Wavelength,1,0.1049103502731737,0.1049103502731737
1954,1954,Electric potential,Physics,1,1.0,1.0
1955,1955,Electromagnetic spectrum,Light,1,0.2711823815155033,0.2711823815155033
1956,1956,Stiffness,Force,1,0.0,0.0
1957,1957,Mass,Le Sage's theory of gravitation,0,0.0,0.0
1958,1958,Magnetic field,Length,0,0.09014906328800673,0.09014906328800673
1959,1959,Voltage,Series and parallel circuits,0,0.1999463020845996,0.0
1960,1960,Physics,Velocity,0,0.0,0.0
1961,1961,Magnetic field,Work (physics),0,0.05363184011324245,0.0
