concept,Length,Temperature,Physical quantity,Metre,Distance,Physics,Hertz,Joule,Kilogram,Speed,Work (physics),Light,Mass,Motion,Velocity,Displacement (vector),Position (vector),Direction (geometry),Frame of reference,Inertial frame of reference,Non-inertial reference frame,Scalar (mathematics),Euclidean vector,Acceleration,Newton's laws of motion,Equations of motion,Force,Planet,Gravity,Free fall,Friction,Gravitational field,Gravitational acceleration,Gravity of Earth,Electric potential energy,Potential energy,Energy,Tension (physics),Electrical resistance and conductance,Energy level,Kinetic energy,Mechanical energy,Le Sage's theory of gravitation,Wave,Transmission medium,Sound,Amplitude,Reflection (physics),Crest (physics),Wavelength,Frequency,Transverse wave,Motion graphs and derivatives,Standing wave,Interference (wave propagation),Ray (optics),Hardness,Geometrical optics,Optical microscope,Telescope,Specular reflection,Angle of incidence,Mirror image,Refractive index,Snell's law,Refraction,Virtual image,Real image,Magnification,Plane mirror,Curved mirror,Total internal reflection,Laser,Field (physics),Magnet,Electric field,Magnetic field,Electron,Plasticity (physics),Electric charge,Strength of materials,Electrical polarity,Compass,Magnetism,Coulomb,Insulator (electricity),Electrostatics,Electrical conductor,Electroscope,Series and parallel circuits,Power (physics),Voltage,Electric potential,Ohm's law,Electromotive force,Electric current,Ohm,Collision,Ammeter,Ohmmeter,Voltmeter,Scalar multiplication,Phase velocity,Contact force,Resultant force,Free body diagram,Normal force,Gravitational constant,Compression (physics),Tangential and normal components,Torque,Lever,Crystallinity,Stiffness,Refracting telescope,Rarefaction,Diffraction,Pitch (music),Intensity (physics),Sound intensity,Musical tone,Resonance (particle physics),Coulomb's law,Newton's law of universal gravitation,Field line,Capacitance,Capacitor,Dielectric,Color,Projectile motion,Elastic collision,Inelastic collision,Elasticity (physics),Relative velocity,Hooke's law,Fracture,Creep (deformation),Fatigue (material),Deformation (engineering),Doppler effect,Electromagnetic radiation,Dispersion (optics),Subtractive color,Pigment,Huygens–Fresnel principle,Sonic boom,Shock wave,Electromagnetic spectrum,Scattering,Photoelectric effect,Emission spectrum,Absorption spectroscopy
Compass,0.36064165795371705,0.00011154689142494577,0.04099533177407721,0.030860406498469956,0.18483851786571587,1.0,0.20383719175120493,0.018267263921970745,0.40886521284973154,0.2076835619893646,0.017334204573364296,0.020042546113535144,0.21696939122807504,0.017708537454588648,0.14793408745846157,0.07888949149733014,0.21318600942425958,0.9001996521701334,0.010804669438063205,0.0,0.0,0.051847808921375985,0.2031913107571535,0.0,0.0,0.0,0.14708776301455678,0.0,0.0,0.0,6.84684844910815e-05,0.22450860719031912,0.0,0.0,0.0,0.0,0.00023737984438933237,0.0,0.0,0.0,0.0,0.0,0.0,0.004621589978887025,0.0,0.0009422505179479861,0.0016885549785337713,0.00813747458019393,0.0007573305449383371,0.0038581061636709553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019294733559643763,0.0545996069281094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007090275227806501,0.0,0.0,0.0,0.0,0.4741130584333582,0.9586930270651084,0.0,0.0,0.03573479045407135,0.0,0.09902102579427788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Magnetism,0.43405290453322865,0.00046503722274102215,0.014651190277177257,0.03927688099805267,0.23524902273818382,1.0,0.2594291531378972,0.02499130537148363,0.5203739072632947,0.2643245334410095,0.023714793945889375,0.027420055487508452,0.2761428615630046,0.022538138578567367,0.18827974767440564,0.028194062611002216,0.256581580512597,1.0834418738569391,0.013751397466625896,0.0,0.0,0.018529722314435573,0.07261789154380179,0.0,0.0,0.0,0.18720260747307224,0.0001972140064157714,0.0003252937488039139,0.0,0.0009652555850619668,0.2857382273331334,0.0,0.0,0.0,0.0012812016402056448,0.0033465355963558634,0.0,0.0034749704614017987,0.0,0.0,0.0,0.0,0.007352529511865723,0.0,0.001499034914917251,0.0026863374658491817,0.012945982286672163,0.0012048440487655366,0.006137896169476521,0.0,0.0,0.0,0.0,0.0,0.0,0.022188813355998382,0.030696167026705995,0.08686301102199223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01127998331696489,0.0,0.0,0.0,0.0,0.6034166198242741,1.1538420029301404,0.029741807870368082,0.0,0.056850802995113525,0.02339222545196027,0.06301338005090412,0.018371647271345385,0.01982458703120286,0.19824587031202864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Coulomb,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Insulator (electricity),0.4727925515331057,0.15389851858954814,0.21894644872336763,0.01859485737056592,0.37310841831316044,1.0,0.03749807226443695,0.4440094795600416,0.18805805928113117,0.03820565397662191,0.42133026511703453,0.3528961141242338,0.0997953392839913,0.07595042624499969,0.018767135303334587,0.04634444637933145,0.03730177387831514,0.12312884341239164,0.02260408197732466,0.0,0.0,0.030458530722356755,0.1193668336225702,0.0,0.0,0.0,0.30771731352831916,0.0,0.0,0.0,0.23707912069325654,0.10326301097090008,0.0,0.0,0.0,0.0,0.8219519563844816,0.0,0.0,0.6122914712667519,0.0,0.0,0.0,0.09462705481771184,0.0,0.019292579354985018,0.03457316318547897,0.16661479202947074,0.015506342907612453,0.07899472370116281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3950596696337061,1.11792695185304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14517338528933812,0.0,0.0,0.0,0.0,0.06014667795341631,0.10480113774340175,0.1104164617187415,0.0,0.731669834547111,0.028947878996800836,0.02599301927099795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Electrostatics,0.4727259929995456,0.0012811030032831466,0.04009250947799258,0.015354273942345044,0.2609638190742537,1.0,0.04726063321281456,0.03545495472328238,0.20342662964926417,0.04815243265071216,0.0336439787008038,0.0389006020841475,0.10795086157354634,0.061674889035132706,0.03429922963018575,0.07715214266349035,0.27944239323463566,0.20497934132578244,0.037630255483417446,0.0,0.0,0.05070598725847745,0.19871651721887512,0.0,0.0,0.0,0.5122738953237519,0.0027109292481751297,0.004471529958282625,0.0,0.004146415049738226,0.05205340029650802,0.0,0.0,0.015955339291645682,0.01761156351096609,0.014375597278024382,0.0,0.004286879447710629,0.0,0.0,0.0,0.0,0.010430971774777725,0.0,0.010821637008149842,0.0038110843674383716,0.018366356178662002,0.001709302117781387,0.008707781668472296,0.0,0.0,0.0,0.0,0.0,0.0,0.02737311554197931,0.043548393968728685,0.12323182311344316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01600281745341374,0.0,0.0,0.0,0.0,0.10992539272898517,0.011552485828412366,0.20179955620455356,0.0,0.08065375602484329,0.012112196001978067,1.0332427598066474,0.022664088222594303,0.006114124972240134,0.0,0.0,0.08629823472311111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Electrical conductor,0.5244784889777934,0.31568926890163723,0.0625655385904373,0.017035209647631912,0.2895332846782352,1.0,0.04666918567695808,0.12687893496291686,0.22569711189203387,0.047549824608866524,0.12039818464836141,0.13920951247504287,0.1197689689172623,0.06842685422007368,0.03386998877014056,0.08559850696761974,0.3100348327158328,0.2274198093657885,0.04174989280906768,0.0,0.0,0.05625711294339396,0.22047135175404978,0.0,0.0,0.0,0.5683559663333934,0.010734693710529155,0.017706291874614904,0.0,0.052540502808776146,0.03130144263464327,0.0,0.0,0.0,0.06973798382271142,0.18215762293539786,0.0,0.18914855102959535,0.0,0.0,0.0,0.0,0.03732822675254905,0.0,0.00761048495265681,0.013638328672772766,0.06572575622464327,0.006116900555271184,0.031161626706573096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15584207875096887,0.44099682518857586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05726760760920635,0.0,0.0,0.0,0.0,0.06610179844154748,0.0413416716936496,0.0,0.0,0.28862715366749936,0.029690132304411105,1.146358798618371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Electroscope,0.7365519365089492,0.032914384896353135,0.062467932656174514,0.02392341519907498,0.4066063832840633,1.0,0.06553992167086688,0.04175298124596971,0.3169579845925637,0.06677664791282681,0.039620313231200105,0.01451425793084179,0.16819768178028136,0.09609532715677266,0.04756535557217039,0.12021035637163105,0.43539775457167224,0.31937725666373307,0.05863150738077622,0.0,0.0,0.07900473775696437,0.30961918265835053,0.0,0.0,0.0,0.7981713195619748,0.001119220307241129,0.0018460928617432095,0.0,0.005477976296479086,0.043958215012792345,0.0,0.0,0.0,0.007271019535832146,0.01899211250974947,0.0,0.0197210004408335,0.0,0.0,0.0,0.0,0.0038919144356932985,0.0,0.000793484149306638,0.0014219590068437825,0.0068526967847482865,0.0006377600985595865,0.003248972570354306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01624840204706294,0.0459791974964128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005970833552565409,0.0,0.0,0.0,0.0,0.09283013254506896,0.004310364109359161,0.0,0.0,0.03009283546572168,0.003095551666013463,1.6098902258166472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1042619694070394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Series and parallel circuits,0.12685061128765235,0.0,0.07566559517512293,0.011925807710663601,0.16856796878208968,1.0,0.03322223263027239,0.15344501694455429,0.13396874580848547,0.033849130036660645,0.1456073184162601,0.2525360810305428,0.0710921748980849,0.04871078927309018,0.024110912367212887,0.06093471463090705,0.0749851688428991,0.16189255719567314,0.02972035254252565,0.0,0.0,0.04004755742364956,0.15694618258359702,0.0,0.0,0.0,0.4045936061758598,0.0,0.0,0.0,0.0,0.007570581474425348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015987411716095207,0.0,0.0,0.0,0.0,0.3087773759658755,0.2772588722239781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Power (physics),0.14097300088925602,0.0,0.3783279758756146,0.011572652436926232,0.13884708957838765,1.0,0.07643894690670185,0.7672250847227714,0.15332445481864931,0.07788133574601172,0.7280365920813004,0.0014243354677326914,0.08136352171052813,0.013866004003116845,0.055475282796923084,0.017345664268833935,0.04561841831339462,0.04608430451752394,0.008460189897936364,0.0,0.0,0.011399930073770053,0.04467627046191784,0.0,0.0,0.0,0.11517153892575495,0.0,0.0,0.0,0.08873328206439804,0.08419072769636966,0.0,0.0,0.0,0.0,0.3076377817497218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1777923969125093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Voltage,0.3399179106855911,0.053945240678344344,0.10340757163531258,0.033121889609618906,0.12053768466207887,1.0,0.019429184429751518,0.20970398164518203,0.43882728653926095,0.01979580955885713,0.19899267526948022,0.08852014818603783,0.23286913687539468,0.02848727594674818,0.01410065868737838,0.035636130235852374,0.20093558609414147,0.09467877690714491,0.017381198226268362,0.0,0.0,0.027463748388728938,0.09178601453123232,0.0,0.0,0.0,0.2366163611269789,0.09272711272651488,0.15294831570420814,0.0,0.11197156336296556,0.048770725748299215,0.0,0.0,0.05597446899036354,0.6024020863218154,0.3882047701901921,0.0,0.4031034694073343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027519315249016345,0.0,0.0,0.0,0.0,0.0,0.47724887841832303,0.0,0.0,0.0,0.0,0.050458530685097765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Electric potential,0.3805518338629571,0.00010204252453380971,0.06485622443581966,0.013321551205626949,0.21007996469676601,1.0,0.07880864031851155,0.1315243002381894,0.17649537019051598,0.080295744835733,0.12480627292822295,0.005639726702399083,0.09365945505098293,0.049649252364332534,0.057195079019686366,0.062108684125342706,0.2249555065286973,0.1650115826095954,0.030292945480067716,0.0,0.0,0.040819114507764924,0.15996991104014777,0.0,0.0,0.0,0.41238851510702035,0.037294640942752144,0.061515476426088116,0.0,0.015211419782468236,0.08680073503989129,0.0,0.0,0.19511100619498148,0.2422847951580049,0.05273790544280945,0.0,0.0,0.0,0.0,0.0,0.0,0.004227806824389213,0.0,0.0008619659442450395,0.0,0.00744412003674172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1833041613818402,0.009400672733213749,0.33650731190473604,0.0,0.0,0.0,0.8317766166719344,0.0,0.0,0.0,0.0,0.08794201062259895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ohm's law,0.3103846978802611,0.4335169537733751,0.1688019373596159,0.026373010176144587,0.17134487491809916,1.0,0.027618675314773033,0.34231959820671265,0.3494123261043923,0.028139834627435658,0.32483452202440505,0.14449979119382794,0.18541998022785672,0.040494794200975306,0.020044151385726378,0.050656923558348256,0.18347762569331127,0.13458631822929834,0.02470745347694217,0.0,0.0,0.03329278010730843,0.13047424316449116,0.0,0.0,0.0,0.336351249109672,0.07383313924307897,0.12178373679863451,0.0,0.1827817492079959,0.07961305794687154,0.0,0.0,0.044569173368008586,0.47965730638997683,0.6337032797893418,0.0,0.6580238324550711,0.0,0.0,0.0,0.0,0.022090725599780276,0.0,0.004503860734796833,0.008071119433211892,0.03889629301765577,0.0036199622495706107,0.018441351350039232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09222684542206148,0.2609805153669628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03389078762935014,0.0,0.0,0.0,0.0,0.03911883360289792,0.024465869522137213,0.0,0.0,0.17080862947444841,0.017570525653569376,0.6784114827378694,0.0,0.0,0.0,0.0,0.04017715652445526,0.0,0.0,0.5917968122681251,0.0,0.0,0.0,0.7962411108479034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Electromotive force,0.5316664756877194,0.06777094897223224,0.12991005642973258,0.051806032466327014,0.15143047234089166,1.0,0.02440871984262675,0.26344933604225673,0.6863708840742287,0.02486930788717187,0.2499928125624191,0.11120711244020214,0.3642312140871558,0.03578832349746081,0.017714538082704363,0.04476936859327581,0.31428386542929826,0.11894414554170839,0.021835852120714632,0.0,0.0,0.04295611927467859,0.11530999266924813,0.0,0.0,0.0,0.2972591304494653,0.14503471477736943,0.23922685276812042,0.0,0.14066892670401757,0.06127024969143509,0.0,0.0,0.0703202513139691,0.9422186478366856,0.48769836486980545,0.0,0.5064154745110071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034572282671092885,0.0,0.0,0.0,0.0,0.0,0.5995637238731828,0.0,0.0,0.0,0.0,0.06339062473858496,0.0,0.0,0.0,0.0,0.0,0.0,1.2562915304489142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Electric current,0.5889492666926717,0.007834904003283346,0.04994955726277446,0.01912923874053019,0.32512375488785217,1.0,0.05240592943126855,0.07068969233648226,0.25344061069603807,0.05339481966045477,0.06707898858980137,0.07755958552180961,0.1344914003124075,0.07683812865908607,0.03803340931663624,0.09612058257493514,0.348145426770603,0.25537506832437384,0.04688193943343813,0.0,0.0,0.06317243911916,0.24757248137165724,0.0,0.0,0.0,0.6382203209989601,0.006240658197926911,0.010293625372265533,0.0,0.01626253658366881,0.03514912827411769,0.0,0.0,0.003767156320391201,0.04054246280200993,0.05638212138476601,0.0,0.05854598008058904,0.0,0.0,0.0,0.0,0.020797154904991615,0.0,0.004240127330765938,0.00759849740340197,0.03661863561087268,0.003407987452222517,0.017361477736519297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08682630101839695,0.24569823117649228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031906238525129256,0.0,0.0,0.0,0.0,0.07422726868187061,0.02303321708646192,0.0,0.0,0.16080655704332109,0.03183886849575105,1.2872733353256127,0.0,0.0,0.0,0.0,0.07328500885216578,0.0,0.0,0.0,0.0,0.10311269857824597,0.0,0.06730133198833467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ohm,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Collision,0.09528571064767039,0.0007954964394929197,0.3306123000227882,0.03678463384396745,0.12133534542545484,1.0,0.03815424230381338,0.6704607273842458,0.2839703858148073,0.0388742058236996,0.6362147859979749,0.018721279263885077,0.1506924037572369,0.05594215408154038,0.027690300133122285,0.06998078342943347,0.05632621734103294,0.18592633201897593,0.0341324902778812,0.0,0.0,0.04599282133210677,0.18024564289808234,0.0,0.0,0.0,0.46465758807977,0.000633628870814848,0.0010451362683805275,0.0,0.3579928966046404,0.15592863809132887,0.0,0.0,0.00038248834173700247,0.0041163726822635695,1.2411593263695673,0.0,0.005944312614578909,0.026951592497863882,0.0,0.0,0.0,0.008375109724904357,0.0,0.001911323630194783,0.00500484848318602,0.008838981009520993,0.0045591155044360536,0.011435361611966033,0.009290290347385748,0.0,0.0,0.0,0.0,0.0029297280167864424,0.0,0.020958072659613053,0.059306469594325714,0.0,0.0005765756319196315,0.00017325255448458698,0.0,0.0,0.0,0.0,0.0007733081646046728,0.0005523629747176234,0.007701505850893267,0.0,0.0035742830114930133,0.0,0.06767703848583045,0.0735692676879349,0.005559742055352876,0.0,0.0,0.038815375838043016,0.003232676050049785,0.13069992363359745,0.0,0.0,0.0,0.0,0.007440801263892226,0.0,0.0,0.0,0.0,0.010469277549683704,0.0,0.006833264319181857,0.0,0.0,0.0,0.10153237859194622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
