,Unnamed: 0,topic_a,topic_b,relation,refd_equal,refd_tfidf
1752,1752,Interference (wave propagation),Amplitude,1,0.012987012987012991,0.0
1753,1753,Mechanical energy,Work (physics),1,0.32941176470588235,0.0
1754,1754,Series and parallel circuits,Electrical resistance and conductance,1,0.12210526315789472,0.0
1755,1755,Compass,Direction (geometry),0,-0.5,0.0
1756,1756,Fatigue (material),Force,1,0.2,0.0
1757,1757,Free fall,Mass,1,0.42857142857142855,0.0
1758,1758,Mechanical energy,Potential energy,1,0.5980392156862745,0.0
1759,1759,Euclidean vector,Acceleration,0,0.13725490196078433,0.0
1760,1760,Magnet,Electric current,0,0.685483870967742,0.0
1761,1761,Tension (physics),Velocity,0,0.5062034739454094,0.0
1762,1762,Distance,Mechanical energy,0,-0.35294117647058826,0.0
1763,1763,Magnet,Emission spectrum,0,-0.1111111111111111,0.0
1764,1764,Tension (physics),Length,0,0.15384615384615385,0.0
1765,1765,Gravitational constant,Distance,1,0.1477272727272727,0.0
1766,1766,Magnetism,Velocity,0,0.09274193548387097,0.0
1767,1767,Elasticity (physics),Field (physics),0,0.19736842105263158,0.0
1768,1768,Force,Deformation (engineering),0,-0.3666666666666667,0.0
1769,1769,Work (physics),Mass,0,0.13809523809523816,0.0
1770,1770,Magnetic field,Distance,0,-0.14655172413793105,0.0
1771,1771,Electric potential energy,Position (vector),1,0.0018796992481203006,0.0
1772,1772,Ray (optics),Geometrical optics,0,-0.018181818181818188,0.0
1773,1773,Electromagnetic spectrum,Physics,1,0.41111111111111115,0.0
1774,1774,Physics,Kinetic energy,0,0.13333333333333336,0.0
1775,1775,Wave,Diffraction,0,-0.19791666666666669,0.0
1776,1776,Magnetism,Metre,0,0.16666666666666666,0.0
1777,1777,Motion,Snell's law,0,0.06896551724137931,0.0
1778,1778,Gravitational acceleration,Free fall,0,0.4285714285714286,0.0
1779,1779,Velocity,Distance,1,0.012096774193548376,0.0
1780,1780,Wavelength,Electromagnetic spectrum,0,-0.1111111111111111,0.0
1781,1781,Wavelength,Light,0,0.002873563218390829,0.0
1782,1782,Frequency,Standing wave,0,-0.3525641025641026,0.0
1783,1783,Geometrical optics,Ray (optics),1,0.018181818181818188,0.0
1784,1784,Creep (deformation),Physics,1,0.6666666666666666,0.0
1785,1785,Physics,Energy level,0,-0.6581818181818182,0.0
1786,1786,Dielectric,Magnet,0,0.028846153846153855,0.0
1787,1787,Gravity,Le Sage's theory of gravitation,0,-0.3831168831168831,0.0
1788,1788,Motion,Planet,0,0.1724137931034483,0.0
1789,1789,Electromagnetic radiation,Power (physics),0,-0.034108527131782945,0.0
1790,1790,Electric field,Reflection (physics),0,-0.3076923076923077,0.0
1791,1791,Refracting telescope,Telescope,1,0.375,0.0
1792,1792,Electron,Electric field,0,-0.05978260869565222,0.0
1793,1793,Wave,Mirror image,0,-0.16875,0.0
1794,1794,Magnet,Electromotive force,0,0.5883333333333334,0.0
1795,1795,Force,Distance,0,-0.375,0.0
1796,1796,Projectile motion,Distance,1,0.625,0.0
1797,1797,Ohm,Ohm's law,0,0.048309178743961345,0.0
1798,1798,Speed,Metre,0,0.5555555555555556,0.0
1799,1799,Newton's law of universal gravitation,Force,1,0.428735632183908,0.0
1800,1800,Coulomb's law,Electrostatics,0,-0.21333333333333337,0.0
1801,1801,Inelastic collision,Mechanical energy,0,0.2156862745098039,0.0
1802,1802,Distance,Refractive index,0,-0.041666666666666664,0.0
1803,1803,Physics,Inertial frame of reference,0,-0.10857142857142854,0.0
1804,1804,Magnet,Torque,0,0.13333333333333333,0.0
1805,1805,Physics,Free fall,0,-0.4914285714285714,0.0
1806,1806,Amplitude,Field (physics),0,-0.014354066985645925,0.0
1807,1807,Friction,Gravitational acceleration,0,-0.14285714285714285,0.0
1808,1808,Interference (wave propagation),Metre,0,-0.10714285714285715,0.0
1809,1809,Amplitude,Displacement (vector),0,0.05642633228840126,0.0
1810,1810,Refractive index,Ray (optics),0,-0.5166666666666666,0.0
1811,1811,Distance,Speed,0,0.05555555555555558,0.0
1812,1812,Mirror image,Geometrical optics,0,0.06363636363636366,0.0
1813,1813,Force,Contact force,0,-0.3,0.0
1814,1814,Electric current,Dielectric,0,-0.4094292803970223,0.0
1815,1815,Refraction,Dispersion (optics),0,-0.026315789473684237,0.0
1816,1816,Wave,Amplitude,0,-0.08522727272727271,0.0
1817,1817,Mirror image,Wave,1,0.16875,0.0
1818,1818,Gravitational field,Physics,1,0.07714285714285712,0.0
1819,1819,Potential energy,Displacement (vector),1,-0.1130268199233716,0.0
1820,1820,Mechanical energy,Kinetic energy,1,0.5313725490196077,0.0
1821,1821,Plasticity (physics),Deformation (engineering),1,-0.39999999999999997,0.0
1822,1822,Position (vector),Velocity,0,0.27674023769100164,0.0
1823,1823,Optical microscope,Light,1,0.16551724137931034,0.0
1824,1824,Mass,Inelastic collision,0,-0.30476190476190473,0.0
1825,1825,Refractive index,Distance,1,0.041666666666666664,0.0
1826,1826,Deformation (engineering),Hooke's law,0,0.3142857142857143,0.0
1827,1827,Speed,Acceleration,0,0.08080808080808077,0.0
1828,1828,Electric field,Electromagnetic spectrum,0,-0.40277777777777773,0.0
1829,1829,Virtual image,Mirror image,0,-0.15000000000000002,0.0
1830,1830,Tension (physics),Transverse wave,0,0.0,0.0
1831,1831,Field (physics),Coulomb,0,0.3684210526315789,0.0
1832,1832,Electric potential,Coulomb,0,-0.125,0.0
1833,1833,Elastic collision,Mechanical energy,0,0.2823529411764706,0.0
1834,1834,Force,Hooke's law,0,-0.4880952380952381,0.0
1835,1835,Friction,Le Sage's theory of gravitation,0,-0.564935064935065,0.0
1836,1836,Physics,Fatigue (material),0,-0.8,0.0
1837,1837,Elasticity (physics),Distance,0,0.25,0.0
1838,1838,Dispersion (optics),Geometrical optics,0,-0.12727272727272726,0.0
1839,1839,Standing wave,Hertz,0,0.2023809523809524,0.0
1840,1840,Magnet,Potential energy,0,0.1111111111111111,0.0
1841,1841,Light,Laser,0,-0.49843260188087773,0.0
1842,1842,Velocity,Intensity (physics),0,-0.26774193548387093,0.0
1843,1843,Electromotive force,Electric field,1,0.13333333333333341,0.0
1844,1844,Work (physics),Physics,1,-0.13333333333333336,0.0
1845,1845,Electromagnetic radiation,Force,1,-0.06085271317829455,0.0
1846,1846,Energy,Electric potential,0,-0.3519736842105263,0.0
1847,1847,Velocity,Wavelength,0,-0.07930107526881722,0.0
1848,1848,Gravity,Newton's law of universal gravitation,0,0.40763546798029554,0.0
1849,1849,Temperature,Mass,0,0.3956043956043956,0.0
1850,1850,Wavelength,Wave,1,0.03125,0.0
1851,1851,Mass,Length,0,-0.2571428571428572,0.0
1852,1852,Plasticity (physics),Force,1,0.5499999999999999,0.0
1853,1853,Potential energy,Electrostatics,0,-0.12555555555555556,0.0
1854,1854,Compass,Force,0,0.45,0.0
1855,1855,Emission spectrum,Physics,1,0.6666666666666666,0.0
1856,1856,Newton's laws of motion,Gravitational field,0,-0.4415584415584416,0.0
1857,1857,Plasticity (physics),Strength of materials,0,-0.175,0.0
1858,1858,Electromotive force,Work (physics),0,0.2466666666666667,0.0
1859,1859,Magnetic field,Wavelength,0,-0.3477011494252874,0.0
1860,1860,Physics,Total internal reflection,0,-0.335,0.0
1861,1861,Electric potential,Position (vector),1,0.1875,0.0
1862,1862,Distance,Motion graphs and derivatives,0,-0.8333333333333334,0.0
1863,1863,Intensity (physics),Amplitude,0,-0.0727272727272727,0.0
1864,1864,Equations of motion,Distance,1,-0.09999999999999998,0.0
1865,1865,Specular reflection,Total internal reflection,0,0.13333333333333333,0.0
1866,1866,Light,Refraction,0,-0.25045372050816694,0.0
1867,1867,Shock wave,Motion,1,-0.034482758620689655,0.0
1868,1868,Physics,Interference (wave propagation),0,-0.38,0.0
1869,1869,Electromagnetic spectrum,Electron,1,0.4251207729468599,0.0
1870,1870,Mechanical energy,Euclidean vector,1,0.058823529411764705,0.0
1871,1871,Refracting telescope,Physics,1,0.42,0.0
1872,1872,Acceleration,Euclidean vector,1,-0.13725490196078433,0.0
1873,1873,Electromotive force,Magnetism,0,0.011666666666666603,0.0
1874,1874,Electric field,Insulator (electricity),0,-0.2777777777777778,0.0
1875,1875,Magnetism,Magnet,1,-0.625,0.0
1876,1876,Electromagnetic radiation,Wavelength,0,-0.3643410852713178,0.0
1877,1877,Potential energy,Coulomb,0,-0.07777777777777778,0.0
1878,1878,Amplitude,Electromagnetic radiation,0,0.36152219873150104,0.0
1879,1879,Physics,Absorption spectroscopy,0,-0.6599999999999999,0.0
1880,1880,Geometrical optics,Light,1,0.2946708463949843,0.0
1881,1881,Force,Newton's law of universal gravitation,0,-0.428735632183908,0.0
1882,1882,Plasticity (physics),Fracture,0,-0.2,0.0
1883,1883,Plane mirror,Real image,0,-0.3,0.0
1884,1884,Speed,Hertz,0,0.4470899470899471,0.0
1885,1885,Motion,Shock wave,0,0.034482758620689655,0.0
1886,1886,Electric field,Gravitational field,0,-0.20238095238095238,0.0
1887,1887,Force,Gravitational constant,0,-0.21363636363636365,0.0
1888,1888,Fatigue (material),Elasticity (physics),1,0.2,0.0
1889,1889,Photoelectric effect,Wavelength,0,0.06818181818181818,0.0
1890,1890,Elastic collision,Relative velocity,1,0.35000000000000003,0.0
1891,1891,Physics,Mechanical energy,0,-0.2917647058823529,0.0
1892,1892,Stiffness,Creep (deformation),0,-0.3333333333333333,0.0
1893,1893,Elasticity (physics),Displacement (vector),0,0.43103448275862066,0.0
1894,1894,Amplitude,Sound intensity,0,0.09090909090909091,0.0
1895,1895,Hooke's law,Potential energy,0,0.27380952380952384,0.0
1896,1896,Electron,Doppler effect,0,-0.2727272727272727,0.0
1897,1897,Electric field,Field line,0,-0.5833333333333333,0.0
1898,1898,Geometrical optics,Refraction,0,0.2583732057416268,0.0
1899,1899,Snell's law,Physics,1,0.21333333333333332,0.0
1900,1900,Force,Newton's laws of motion,0,-0.4924242424242424,0.0
1901,1901,Wavelength,Physics,1,0.26,0.0
1902,1902,Electric field,Metre,0,-0.125,0.0
1903,1903,Electromotive force,Electric current,1,0.1793548387096774,0.0
1904,1904,Total internal reflection,Angle of incidence,1,-0.6666666666666666,0.0
1905,1905,Gravity of Earth,Gravitational acceleration,0,-0.012987012987012991,0.0
1906,1906,Standing wave,Laser,0,-0.007575757575757583,0.0
1907,1907,Telescope,Dispersion (optics),0,0.3,0.0
1908,1908,Emission spectrum,Electric field,1,0.7777777777777778,0.0
1909,1909,Friction,Electrical resistance and conductance,0,-0.08,0.0
1910,1910,Energy,Coulomb,0,-0.015789473684210548,0.0
1911,1911,Electric potential energy,Physics,1,0.03285714285714286,0.0
1912,1912,Physics,Power (physics),0,0.1866666666666667,0.0
1913,1913,Diffraction,Plane mirror,0,-0.4166666666666667,0.0
1914,1914,Motion,Kinetic energy,0,0.725287356321839,0.0
1915,1915,Physics,Intensity (physics),0,-0.38,0.0
1916,1916,Electromagnetic radiation,Scattering,0,-0.43023255813953487,0.0
1917,1917,Speed,Force,0,0.3611111111111111,0.0
1918,1918,Hooke's law,Displacement (vector),0,0.46798029556650245,0.0
1919,1919,Snell's law,Distance,1,0.16666666666666666,0.0
1920,1920,Real image,Optical microscope,0,-0.2,0.0
1921,1921,Electric current,Electrical conductor,0,-0.31409168081494054,0.0
1922,1922,Electric current,Field (physics),0,-0.5348047538200339,0.0
1923,1923,Snell's law,Angle of incidence,1,-1.0,0.0
1924,1924,Mechanical energy,Force,1,0.4882352941176471,0.0
1925,1925,Work (physics),Euclidean vector,1,-0.07058823529411762,0.0
1926,1926,Stiffness,Length,0,0.0,0.0
1927,1927,Mass,Frequency,0,0.2945054945054945,0.0
1928,1928,Position (vector),Length,0,0.06315789473684208,0.0
1929,1929,Mass,Equations of motion,0,-0.17142857142857149,0.0
1930,1930,Contact force,Physics,1,0.5866666666666667,0.0
1931,1931,Le Sage's theory of gravitation,Coulomb,0,0.18181818181818182,0.0
1932,1932,Dispersion (optics),Color,1,-0.028571428571428525,0.0
1933,1933,Standing wave,Wave,1,0.45833333333333337,0.0
1934,1934,Magnet,Magnetic field,0,0.6954022988505748,0.0
1935,1935,Force,Collision,0,-0.6499999999999999,0.0
1936,1936,Energy,Inelastic collision,0,-0.2807017543859649,0.0
1937,1937,Temperature,Fatigue (material),0,0.0,0.0
1938,1938,Relative velocity,Doppler effect,0,-0.18181818181818182,0.0
1939,1939,Curved mirror,Plane mirror,0,0.04999999999999999,0.0
1940,1940,Physics,Refracting telescope,0,-0.42,0.0
1941,1941,Physics,Scattering,0,-0.96,0.0
1942,1942,Acceleration,Mass,0,0.10043290043290043,0.0
1943,1943,Gravitational acceleration,Mass,1,0.8,0.0
1944,1944,Capacitance,Dielectric,0,-0.2976588628762542,0.0
1945,1945,Specular reflection,Reflection (physics),1,0.4692307692307692,0.0
1946,1946,Energy,Metre,0,-0.02192982456140352,0.0
1947,1947,Mechanical energy,Energy level,0,-0.03743315508021389,0.0
1948,1948,Dielectric,Field (physics),1,-0.0040485829959514,0.0
1949,1949,Voltage,Capacitance,0,-0.18608695652173912,0.0
1950,1950,Electromotive force,Coulomb's law,1,0.2733333333333333,0.0
1951,1951,Lever,Physics,1,-0.04,0.0
1952,1952,Motion graphs and derivatives,Velocity,1,0.8333333333333334,0.0
1953,1953,Interference (wave propagation),Wavelength,1,0.25,0.0
1954,1954,Electric potential,Physics,1,0.21999999999999997,0.0
1955,1955,Electromagnetic spectrum,Light,1,0.5019157088122606,0.0
1956,1956,Stiffness,Force,1,0.6333333333333333,0.0
1957,1957,Mass,Le Sage's theory of gravitation,0,-0.5168831168831168,0.0
1958,1958,Magnetic field,Length,0,-0.1310344827586207,0.0
1959,1959,Voltage,Series and parallel circuits,0,-0.31999999999999995,0.0
1960,1960,Physics,Velocity,0,0.1974193548387097,0.0
1961,1961,Magnetic field,Work (physics),0,0.07701149425287357,0.0
